GENE_SYMBOL,logFC,P.Value,FDR
KLK8,0.3745427,0.324,0.6132918967052537
BORA,-0.1559993,0.324,0.6132918967052537
LYPD4,-0.2910297,0.324,0.6132918967052537
XLOC_l2_006574,-0.4066216,0.324,0.6132918967052537
LOC344887,-0.1439393,0.324,0.6132918967052537
LRRC16B,0.1400861,0.324,0.6132918967052537
LOC100507539,0.1732971,0.324,0.6132918967052537
THOP1,-0.1343862,0.324,0.6132918967052537
PODXL2,0.1569743,0.324,0.6132918967052537
GYG2P1,0.2332639,0.324,0.6132918967052537
C11orf84,-0.1513055,0.324,0.6132918967052537
SLC2A5,0.1780439,0.324,0.6132918967052537
TNKS1BP1,-0.1496604,0.324,0.6132918967052537
ARSD,-0.0887358,0.324,0.6132918967052537
MPZ,-0.2095394,0.324,0.6132918967052537
SLC26A9,-0.1339003,0.324,0.6132918967052537
SUOX,-0.0993993,0.325,0.6143095322781433
FLJ43681,0.1437386,0.325,0.6143095322781433
SYNPR,-0.1057257,0.325,0.6143095322781433
LOC284100,-0.1761952,0.325,0.6143095322781433
PDIA2,0.2440569,0.325,0.6143095322781433
FLJ35424,0.2390385,0.325,0.6143095322781433
CEP104,0.1117651,0.325,0.6143095322781433
LOC100505851,0.213406,0.325,0.6143095322781433
BACH1,-0.1047667,0.325,0.6143095322781433
LOC442132,0.2403252,0.325,0.6143095322781433
KLHL10,-0.199458,0.325,0.6143095322781433
USP39,-0.0956877,0.325,0.6143095322781433
NKX2-5,0.4510987,0.325,0.6143095322781433
RFX1,0.1357372,0.325,0.6143095322781433
TREML3,-0.1997143,0.325,0.6143095322781433
DMBX1,0.4113783,0.325,0.6143095322781433
ELF1,-0.1118554,0.326,0.6152696439669716
ZNF382,0.1583493,0.326,0.6152696439669716
CDCA7,0.0942804,0.326,0.6152696439669716
C14orf80,-0.1240509,0.326,0.6152696439669716
PLXDC1,0.1524879,0.326,0.6152696439669716
SMARCC2,-0.1402706,0.326,0.6152696439669716
PTMS,-0.1123563,0.326,0.6152696439669716
ZSCAN20,0.1142641,0.326,0.6152696439669716
P2RX6P,-0.3215906,0.326,0.6152696439669716
CUL7,0.1154924,0.326,0.6152696439669716
KDM5B,-0.1116333,0.326,0.6152696439669716
TACO1,-0.094103,0.326,0.6152696439669716
TSHZ1,-0.1487534,0.326,0.6152696439669716
XIRP1,0.1775566,0.326,0.6152696439669716
FOXO4,-0.1173777,0.326,0.6152696439669716
TTC29,0.153702,0.326,0.6152696439669716
LOC144571,0.1914008,0.326,0.6152696439669716
CACNA2D4,0.1837083,0.327,0.6160630151555438
GTF2E1,-0.0976314,0.327,0.6160630151555438
HS3ST6,-0.2371675,0.327,0.6160630151555438
ZMYND17,0.2267885,0.327,0.6160630151555438
IL2RG,0.2124484,0.327,0.6160630151555438
MADCAM1,-0.1704551,0.327,0.6160630151555438
ARL1,0.1665053,0.327,0.6160630151555438
PAFAH1B3,-0.1078724,0.327,0.6160630151555438
RELL2,-0.1333098,0.327,0.6160630151555438
OR6F1,-0.3653115,0.327,0.6160630151555438
PRMT3,0.1203624,0.327,0.6160630151555438
TRIB1,-0.1536464,0.327,0.6160630151555438
MYLK,-0.0876912,0.327,0.6160630151555438
C11orf71,-0.1204375,0.327,0.6160630151555438
KLHDC7B,0.1731913,0.327,0.6160630151555438
KRTAP19-2,0.1669359,0.327,0.6160630151555438
LARP1,0.1219222,0.327,0.6160630151555438
LOC100240734,0.3904695,0.327,0.6160630151555438
CTSH,0.1561233,0.327,0.6160630151555438
XLOC_011880,0.3177892,0.328,0.6164717948717949
FPR2,0.1754978,0.328,0.6164717948717949
ZNF836,-0.1059119,0.328,0.6164717948717949
GPBP1L1,-0.1204387,0.328,0.6164717948717949
FAM153B,0.4002662,0.328,0.6164717948717949
TOMM40,-0.1133188,0.328,0.6164717948717949
C5orf45,0.1049462,0.328,0.6164717948717949
LOC100287225,0.1990138,0.328,0.6164717948717949
FGFR2,-0.1364889,0.328,0.6164717948717949
TRIP11,-0.0832754,0.328,0.6164717948717949
LDLR,0.0890335,0.328,0.6164717948717949
APOA4,-0.3601219,0.328,0.6164717948717949
ZSWIM6,-0.1538512,0.328,0.6164717948717949
WNT10B,0.1133252,0.328,0.6164717948717949
LINC00263,-0.1114047,0.328,0.6164717948717949
ACP2,-0.1238635,0.328,0.6164717948717949
PHF7,0.1445007,0.328,0.6164717948717949
ICAM5,0.0969866,0.328,0.6164717948717949
MS4A1,0.3126163,0.328,0.6164717948717949
FATE1,-0.1675915,0.328,0.6164717948717949
GLI2,-0.1042469,0.328,0.6164717948717949
WAS,0.2347575,0.328,0.6164717948717949
GPATCH8,-0.0878166,0.328,0.6164717948717949
PDGFD,-0.1284679,0.328,0.6164717948717949
LOC100128239,0.114905,0.328,0.6164717948717949
OR10A7,0.2225353,0.328,0.6164717948717949
MYO6,0.1419087,0.328,0.6164717948717949
APOB,-0.1103703,0.329,0.6173142377968047
RLIM,-0.1216533,0.329,0.6173142377968047
GOLGA4,0.1197759,0.329,0.6173142377968047
SBDSP1,-0.1167188,0.329,0.6173142377968047
ITGA5,0.1422213,0.329,0.6173142377968047
XLOC_002672,0.1685241,0.329,0.6173142377968047
DMRTA1,-0.208358,0.329,0.6173142377968047
ARPC4,-0.1059022,0.329,0.6173142377968047
HIST1H2BO,-0.1059944,0.329,0.6173142377968047
TYMP,0.1707648,0.329,0.6173142377968047
SMG5,0.1345204,0.329,0.6173142377968047
LOC221442,-0.1105027,0.329,0.6173142377968047
FAM40A,0.1407329,0.329,0.6173142377968047
TMEM179B,0.130411,0.329,0.6173142377968047
THOC3,-0.1067572,0.329,0.6173142377968047
NCBP2,-0.0885635,0.329,0.6173142377968047
IGF2,0.1296233,0.329,0.6173142377968047
OTOP2,-0.3099955,0.329,0.6173142377968047
CLRN1,-0.2957802,0.329,0.6173142377968047
PGD,-0.0904267,0.33,0.6180449339207049
KRTAP9-1,0.2174297,0.33,0.6180449339207049
LOC643406,0.3635227,0.33,0.6180449339207049
BCO2,0.1939712,0.33,0.6180449339207049
BNC1,-0.211541,0.33,0.6180449339207049
C17orf67,-0.1728682,0.33,0.6180449339207049
ZNF695,-0.125351,0.33,0.6180449339207049
RAMP3,0.154902,0.33,0.6180449339207049
CDK13,-0.1133385,0.33,0.6180449339207049
XLOC_001532,0.1207738,0.33,0.6180449339207049
FH,0.0969804,0.33,0.6180449339207049
NKX1-2,0.1184143,0.33,0.6180449339207049
C17orf61,0.1064839,0.33,0.6180449339207049
FKBP1A,-0.1052513,0.33,0.6180449339207049
RAP1A,0.1461154,0.33,0.6180449339207049
ACSBG2,0.261355,0.33,0.6180449339207049
GATAD2B,-0.1496566,0.33,0.6180449339207049
XLOC_013457,-0.2243284,0.33,0.6180449339207049
TXNDC15,-0.1589377,0.33,0.6180449339207049
LSM6,0.1416554,0.33,0.6180449339207049
CLEC18C,-0.1598567,0.33,0.6180449339207049
RPL9,0.0952533,0.331,0.6189906747602709
FBXW5,0.0898322,0.331,0.6189906747602709
DEFB123,-0.1506679,0.331,0.6189906747602709
TMTC4,0.0947914,0.331,0.6189906747602709
C4A,0.2334314,0.331,0.6189906747602709
VGLL2,0.1651713,0.331,0.6189906747602709
XLOC_009147,0.1265149,0.331,0.6189906747602709
KIF26A,0.1328502,0.331,0.6189906747602709
SLC10A2,-0.1178083,0.331,0.6189906747602709
FAM162B,0.1757463,0.331,0.6189906747602709
LOC100506159,0.2449492,0.331,0.6189906747602709
ATP6AP2,-0.1150468,0.331,0.6189906747602709
SNORA26,0.1023925,0.331,0.6189906747602709
FAM82A2,0.0861282,0.331,0.6189906747602709
TRPV3,0.2682033,0.331,0.6189906747602709
ZFP1,0.1001771,0.331,0.6189906747602709
NPS,0.2749956,0.331,0.6189906747602709
ESAM,-0.1462461,0.332,0.6203150215346753
HDHD3,-0.1711592,0.332,0.6203150215346753
ELP3,0.1141228,0.332,0.6203150215346753
ZNF815,0.1047793,0.332,0.6203150215346753
KIR2DS4,0.1506045,0.332,0.6203150215346753
RMND5B,-0.1108288,0.332,0.6203150215346753
RAI2,0.1410268,0.332,0.6203150215346753
SPATA24,0.3318696,0.332,0.6203150215346753
TOP3A,0.1145022,0.332,0.6203150215346753
EEF1B2,0.1020347,0.332,0.6203150215346753
PEA15,0.0963105,0.333,0.6211461038961039
CRIPAK,0.1691727,0.333,0.6211461038961039
NUDCD1,-0.1019704,0.333,0.6211461038961039
DTD1,0.0936688,0.333,0.6211461038961039
LOC100128737,-0.1011315,0.333,0.6211461038961039
OR51V1,0.4949922,0.333,0.6211461038961039
FARSA,0.1055579,0.333,0.6211461038961039
TKTL2,-0.2863845,0.333,0.6211461038961039
C8orf83,0.1463642,0.333,0.6211461038961039
C1orf127,0.1678075,0.333,0.6211461038961039
KRT35,-0.2310066,0.333,0.6211461038961039
NRL,-0.1145795,0.333,0.6211461038961039
NSMAF,0.0976556,0.333,0.6211461038961039
ANKRD46,-0.0977714,0.333,0.6211461038961039
PPBPL2,-0.1632241,0.333,0.6211461038961039
ZNF282,-0.1274366,0.333,0.6211461038961039
DYNC2LI1,0.0990821,0.333,0.6211461038961039
ADCYAP1,-0.1334913,0.333,0.6211461038961039
MAGOH,-0.1823734,0.333,0.6211461038961039
SLC22A7,0.1726181,0.334,0.6213756345177666
SEPN1,-0.1018546,0.334,0.6213756345177666
MPPED2,0.1189733,0.334,0.6213756345177666
LINC00163,0.2112632,0.334,0.6213756345177666
RPL3L,0.1859024,0.334,0.6213756345177666
MCHR1,-0.1646616,0.334,0.6213756345177666
PHF3,0.0952402,0.334,0.6213756345177666
CCDC102A,-0.0951364,0.334,0.6213756345177666
KLF4,-0.2833388,0.334,0.6213756345177666
MEPCE,-0.1234392,0.334,0.6213756345177666
XLOC_001412,0.1511893,0.334,0.6213756345177666
XLOC_000319,0.148723,0.334,0.6213756345177666
ZNF664-FAM101A,0.1640125,0.334,0.6213756345177666
LACRT,-0.1908853,0.334,0.6213756345177666
PCYT1A,-0.1133559,0.334,0.6213756345177666
C1QTNF9,-0.2527238,0.334,0.6213756345177666
OR10T2,0.2604742,0.334,0.6213756345177666
LOC100506016,0.3346081,0.334,0.6213756345177666
HINFP,0.0990997,0.334,0.6213756345177666
CSMD3,-0.1165086,0.334,0.6213756345177666
BEAN1,0.1014772,0.334,0.6213756345177666
LCN12,-0.2201819,0.334,0.6213756345177666
MARVELD1,0.1125051,0.334,0.6213756345177666
OR4D9,0.4283731,0.334,0.6213756345177666
CERCAM,0.1188578,0.334,0.6213756345177666
CWC27,0.1064018,0.334,0.6213756345177666
SKAP1,-0.1641626,0.334,0.6213756345177666
JRKL,-0.1387701,0.334,0.6213756345177666
SIK1,0.2365429,0.334,0.6213756345177666
LOC646268,0.1740328,0.334,0.6213756345177666
SPINT4,0.2288635,0.335,0.6222557672142608
SNORA78,0.2033008,0.335,0.6222557672142608
CTSA,-0.1090063,0.335,0.6222557672142608
ZNF880,-0.0992487,0.335,0.6222557672142608
ASPM,-0.3374045,0.335,0.6222557672142608
SMG1,0.1713129,0.335,0.6222557672142608
IL12A,0.1848516,0.335,0.6222557672142608
LOC728190,-0.1157221,0.335,0.6222557672142608
VSIG4,-0.194214,0.335,0.6222557672142608
CIDEB,-0.2878495,0.335,0.6222557672142608
FAM110C,-0.2389999,0.335,0.6222557672142608
SNX17,-0.0849028,0.335,0.6222557672142608
CDK20,0.1203281,0.335,0.6222557672142608
APOBEC2,-0.2248953,0.335,0.6222557672142608
FBLN5,-0.1832112,0.335,0.6222557672142608
CTSB,-0.1143914,0.335,0.6222557672142608
HDAC5,0.0979041,0.335,0.6222557672142608
GPBP1,0.1385807,0.335,0.6222557672142608
ASB11,-0.1396446,0.336,0.6233506720195497
MYCN,0.1104859,0.336,0.6233506720195497
RCL1,0.0944125,0.336,0.6233506720195497
C16orf79,-0.134043,0.336,0.6233506720195497
SEPT14,0.1098467,0.336,0.6233506720195497
NAV1,-0.1097468,0.336,0.6233506720195497
CDH23,-0.1011129,0.336,0.6233506720195497
GDPD3,0.1463566,0.336,0.6233506720195497
EPB41L4B,0.0962953,0.336,0.6233506720195497
ACO2,0.0849004,0.336,0.6233506720195497
OR4K5,0.2671558,0.336,0.6233506720195497
TM9SF3,0.1011374,0.336,0.6233506720195497
ANKRD13C,-0.0873054,0.336,0.6233506720195497
XLOC_l2_012378,0.1664603,0.336,0.6233506720195497
WDR55,-0.0920017,0.337,0.6242252527012896
NUDT16L1,0.0929643,0.337,0.6242252527012896
ZC3H12C,0.1095901,0.337,0.6242252527012896
FEZ2,-0.1047821,0.337,0.6242252527012896
ABHD12,0.0935455,0.337,0.6242252527012896
SPTLC1,-0.1031047,0.337,0.6242252527012896
UCP1,-0.2044825,0.337,0.6242252527012896
TMEM202,-0.1671871,0.337,0.6242252527012896
LOC100127888,0.2125302,0.337,0.6242252527012896
NKAIN2,-0.1077686,0.337,0.6242252527012896
ZNF213,0.1061061,0.337,0.6242252527012896
CDK18,-0.2283473,0.337,0.6242252527012896
EIF5B,-0.0936357,0.337,0.6242252527012896
PPP1R3A,-0.3088801,0.337,0.6242252527012896
GDI1,-0.1128174,0.337,0.6242252527012896
XLOC_011510,-0.1815085,0.337,0.6242252527012896
ANXA11,0.1151073,0.337,0.6242252527012896
GLOD4,0.1174732,0.337,0.6242252527012896
IGSF10,0.1992314,0.338,0.6250970941360711
AURKAIP1,-0.0934791,0.338,0.6250970941360711
LUC7L3,0.1505937,0.338,0.6250970941360711
PBRM1,-0.0891355,0.338,0.6250970941360711
KLRF2,0.2525548,0.338,0.6250970941360711
CPA4,0.1626083,0.338,0.6250970941360711
AQP7P1,0.1301774,0.338,0.6250970941360711
C19orf42,-0.113072,0.338,0.6250970941360711
C16orf89,0.2385581,0.338,0.6250970941360711
NAA40,-0.1163677,0.338,0.6250970941360711
SCGB1C1,0.1812462,0.338,0.6250970941360711
EPSTI1,0.104422,0.338,0.6250970941360711
OR10K1,0.4181329,0.338,0.6250970941360711
PRR14L,-0.1574311,0.338,0.6250970941360711
GPX3,-0.0928501,0.338,0.6250970941360711
C1orf194,-0.1119809,0.338,0.6250970941360711
CEACAM22P,0.2293634,0.338,0.6250970941360711
SNX32,0.1504891,0.338,0.6250970941360711
POLRMT,0.1105018,0.339,0.6260205890018243
SLC25A38,-0.1070952,0.339,0.6260205890018243
ARVCF,-0.2244733,0.339,0.6260205890018243
DHRS4L1,-0.1364024,0.339,0.6260205890018243
LOC644277,0.1362736,0.339,0.6260205890018243
BAGE,0.1259377,0.339,0.6260205890018243
SCUBE2,0.207683,0.339,0.6260205890018243
PDCD11,0.0880282,0.339,0.6260205890018243
C15orf60,0.3697683,0.339,0.6260205890018243
ZNF276,-0.1263915,0.339,0.6260205890018243
LY86-AS1,0.2586541,0.339,0.6260205890018243
YBX1,-0.1101323,0.339,0.6260205890018243
C9orf4,-0.1565889,0.339,0.6260205890018243
HTR3C,-0.3741754,0.339,0.6260205890018243
PIGG,-0.0898019,0.339,0.6260205890018243
SNORD19B,-1.0180299,0.339,0.6260205890018243
C19orf10,0.1014514,0.339,0.6260205890018243
ZDHHC20,-0.1290306,0.34,0.6269957491107835
PAIP1,-0.0981227,0.34,0.6269957491107835
CLPP,0.1047716,0.34,0.6269957491107835
SLC22A25,0.1755488,0.34,0.6269957491107835
OR7C1,-0.1454418,0.34,0.6269957491107835
NCLN,-0.0929509,0.34,0.6269957491107835
MTMR8,-0.1236163,0.34,0.6269957491107835
STIL,-0.1383175,0.34,0.6269957491107835
OR2Z1,-0.1709555,0.34,0.6269957491107835
ST8SIA4,0.1103249,0.34,0.6269957491107835
MCM9,-0.1286473,0.34,0.6269957491107835
FAM105B,-0.1171863,0.34,0.6269957491107835
GTPBP1,0.0901989,0.34,0.6269957491107835
MGC39372,-0.1610087,0.34,0.6269957491107835
FBXL20,-0.0849758,0.34,0.6269957491107835
PRSS21,-0.1939057,0.34,0.6269957491107835
ETF1,-0.0888645,0.341,0.6279682058390367
LOC286094,0.1847794,0.341,0.6279682058390367
WBP4,0.0945242,0.341,0.6279682058390367
GALNT3,-0.1207023,0.341,0.6279682058390367
NDUFB5,0.0927225,0.341,0.6279682058390367
NKX3-1,0.1926268,0.341,0.6279682058390367
CHST14,-0.1692567,0.341,0.6279682058390367
GNS,-0.0857073,0.341,0.6279682058390367
LOC389634,0.1079557,0.341,0.6279682058390367
HAVCR1,0.2741644,0.341,0.6279682058390367
XLOC_l2_007571,0.1639126,0.341,0.6279682058390367
LMCD1,0.104712,0.341,0.6279682058390367
LOC643201,0.123671,0.341,0.6279682058390367
OR5D14,-0.2613115,0.341,0.6279682058390367
RFC4,-0.0926906,0.341,0.6279682058390367
RGS2,-0.1029453,0.341,0.6279682058390367
GBP2,-0.3448416,0.342,0.6288291670270738
CCNA2,-0.2219371,0.342,0.6288291670270738
CRYBA4,0.4338781,0.342,0.6288291670270738
RAB9B,-0.2172239,0.342,0.6288291670270738
SLC45A1,0.1970909,0.342,0.6288291670270738
LINC00322,-0.1548116,0.342,0.6288291670270738
HIGD1B,0.3376687,0.342,0.6288291670270738
CDHR1,0.1081658,0.342,0.6288291670270738
IL17RA,0.0978425,0.342,0.6288291670270738
MUTED,0.1037874,0.342,0.6288291670270738
BDKRB1,-0.0949735,0.342,0.6288291670270738
SPRY3,-0.1335272,0.342,0.6288291670270738
XLOC_010635,-0.1483827,0.342,0.6288291670270738
C9orf40,0.1134962,0.342,0.6288291670270738
PCDHB9,0.1602918,0.342,0.6288291670270738
TTI1,0.0913922,0.342,0.6288291670270738
LOC100289137,-0.1667257,0.342,0.6288291670270738
MMP19,-0.1539825,0.342,0.6288291670270738
C20orf27,0.1022417,0.343,0.6297962339120671
LRRC52,0.1549969,0.343,0.6297962339120671
ZFP28,-0.2251375,0.343,0.6297962339120671
RFNG,0.231099,0.343,0.6297962339120671
SMUG1,-0.1171227,0.343,0.6297962339120671
IL21R,-0.1437323,0.343,0.6297962339120671
RANBP10,-0.1276993,0.343,0.6297962339120671
PLEKHG4,-0.1251348,0.343,0.6297962339120671
LANCL3,0.134132,0.343,0.6297962339120671
LOC100506035,0.148536,0.343,0.6297962339120671
DHX32,-0.1143339,0.343,0.6297962339120671
KRT79,0.2887988,0.343,0.6297962339120671
KLK5,-0.2009555,0.343,0.6297962339120671
HTR7P1,-0.1302019,0.343,0.6297962339120671
LOC285593,-0.1997499,0.343,0.6297962339120671
ZNF876P,-0.1214799,0.344,0.6306518326865028
B4GALT4,-0.1007406,0.344,0.6306518326865028
C1orf183,0.1445892,0.344,0.6306518326865028
UCP2,-0.1100966,0.344,0.6306518326865028
IGSF11,-0.1282875,0.344,0.6306518326865028
CLIC3,0.2365106,0.344,0.6306518326865028
PTX4,0.1556053,0.344,0.6306518326865028
CDH6,-0.1510724,0.344,0.6306518326865028
SYCP2L,-0.199412,0.344,0.6306518326865028
SPAG11B,0.1331673,0.344,0.6306518326865028
HABP2,-0.1071195,0.344,0.6306518326865028
FAM78B,0.1302477,0.344,0.6306518326865028
KRTAP1-3,0.06683675,0.7006725229269417,0.8665982553067753
C20orf43,0.0881303,0.344,0.6306518326865028
KIF26B,0.1117434,0.344,0.6306518326865028
DPY19L1,0.1391709,0.344,0.6306518326865028
POU4F2,-0.1518122,0.344,0.6306518326865028
SNHG11,-0.0946574,0.344,0.6306518326865028
BTBD9,-0.1344285,0.344,0.6306518326865028
PCDHB14,-0.1673918,0.345,0.6318312225381234
EGR2,-0.2681527,0.345,0.6318312225381234
USP49,-0.1119344,0.345,0.6318312225381234
RNF24,-0.0845965,0.345,0.6318312225381234
CRIPT,-0.1063902,0.345,0.6318312225381234
HYAL2,-0.1152746,0.345,0.6318312225381234
SPRR2G,0.182827,0.345,0.6318312225381234
XLOC_007615,0.1559394,0.345,0.6318312225381234
ZCCHC24,-0.2046068,0.345,0.6318312225381234
HCN3,0.0973287,0.345,0.6318312225381234
FKRP,-0.1280623,0.345,0.6318312225381234
COIL,0.0876515,0.345,0.6318312225381234
C19orf20,-0.1524393,0.346,0.6328447771467905
SERPINA12,0.1944565,0.346,0.6328447771467905
ABRA,-0.112131,0.346,0.6328447771467905
SNORD63,-0.1438399,0.346,0.6328447771467905
SNORD105,-0.1487658,0.346,0.6328447771467905
IGSF6,-0.1710465,0.346,0.6328447771467905
CDYL2,-0.2000954,0.346,0.6328447771467905
ALS2CR8,0.1380051,0.346,0.6328447771467905
ECEL1P2,0.2457473,0.346,0.6328447771467905
LOC100507240,-0.1670024,0.346,0.6328447771467905
INSC,-0.1177569,0.346,0.6328447771467905
DSG3,-0.2865484,0.346,0.6328447771467905
FNBP4,-0.1533878,0.346,0.6328447771467905
FLJ12334,-0.1347121,0.346,0.6328447771467905
DGKZ,0.1553675,0.346,0.6328447771467905
PIGR,-0.1948332,0.347,0.6338557188278766
OSM,0.2237594,0.347,0.6338557188278766
FMN1,-0.098018,0.347,0.6338557188278766
RABEPK,0.0998671,0.347,0.6338557188278766
GSTTP1,0.3132088,0.347,0.6338557188278766
LOC100133311,0.1695327,0.347,0.6338557188278766
EMX1,0.1548315,0.347,0.6338557188278766
LOH12CR1,0.1205006,0.347,0.6338557188278766
LOC729156,-0.2886129,0.347,0.6338557188278766
MLYCD,-0.134211,0.347,0.6338557188278766
FXYD2,-0.257935,0.347,0.6338557188278766
APOE,0.1214247,0.347,0.6338557188278766
C18orf18,-0.0932177,0.347,0.6338557188278766
UBL3,-0.1630985,0.347,0.6338557188278766
LINC00264,0.236236,0.347,0.6338557188278766
ZNF710,0.1030088,0.348,0.6347551055431612
MT1L,0.1232977,0.348,0.6347551055431612
FPR1,0.2296417,0.348,0.6347551055431612
LOC400706,0.2531662,0.348,0.6347551055431612
ALDH1L1,-0.1260142,0.348,0.6347551055431612
TAS2R46,0.2283844,0.348,0.6347551055431612
C6orf123,-0.1550783,0.348,0.6347551055431612
XLOC_009261,-0.1465744,0.348,0.6347551055431612
ZBTB11,-0.0796809,0.348,0.6347551055431612
CACNA1D,-0.1757462,0.348,0.6347551055431612
XLOC_008917,-0.1755234,0.348,0.6347551055431612
MOB3C,-0.1140636,0.348,0.6347551055431612
C1orf123,0.1105694,0.348,0.6347551055431612
PAN2,0.1493904,0.348,0.6347551055431612
XLOC_l2_011195,0.4379161,0.348,0.6347551055431612
MYO5A,0.2335126,0.348,0.6347551055431612
NR2F6,0.0860879,0.348,0.6347551055431612
LDLRAD2,-0.1591352,0.349,0.6358153068220774
LOC100506007,0.1301249,0.349,0.6358153068220774
KCNN4,-0.1647209,0.349,0.6358153068220774
SUV420H1,-0.1317185,0.349,0.6358153068220774
COPB1,-0.1012673,0.349,0.6358153068220774
PRKCSH,0.1369821,0.349,0.6358153068220774
PATE4,-0.3739459,0.349,0.6358153068220774
SPIN1,0.1059634,0.349,0.6358153068220774
STARD7,-0.092232,0.349,0.6358153068220774
SCARB2,0.0906315,0.349,0.6358153068220774
GLTSCR2,0.0835704,0.349,0.6358153068220774
RABEP2,0.1131952,0.349,0.6358153068220774
ARFRP1,-0.1365983,0.349,0.6358153068220774
PHB,-0.0863237,0.349,0.6358153068220774
OR51B6,-0.2601628,0.35,0.636437125748503
LOC440117,-0.2083675,0.35,0.636437125748503
C7orf63,-0.1754014,0.35,0.636437125748503
C12orf77,0.2885324,0.35,0.636437125748503
CNTLN,0.091971,0.35,0.636437125748503
LCN10,-0.2903547,0.35,0.636437125748503
ANKS1B,-0.0978296,0.35,0.636437125748503
LOC100129427,0.1780628,0.35,0.636437125748503
FST,0.1093714,0.35,0.636437125748503
PRSS41,-0.2312146,0.35,0.636437125748503
NUCB1,0.1581133,0.35,0.636437125748503
CLDN11,-0.2364632,0.35,0.636437125748503
FLJ37453,-0.0873406,0.35,0.636437125748503
LPGAT1,0.176195,0.35,0.636437125748503
XLOC_012526,-0.1587627,0.35,0.636437125748503
EFCAB7,-0.091341,0.35,0.636437125748503
TRIML1,-0.1693994,0.35,0.636437125748503
LOC645206,-0.0962183,0.35,0.636437125748503
PQLC2,-0.1218228,0.35,0.636437125748503
MTMR14,0.1091214,0.35,0.636437125748503
HHIPL1,0.1942826,0.35,0.636437125748503
USP6,0.08499583333333333,0.6741511039917738,0.8536623588224898
MKNK1,0.0858889,0.351,0.637492053998633
CFTR,-0.1860419,0.351,0.637492053998633
BRD9,0.0936031,0.351,0.637492053998633
SNAPIN,-0.0971341,0.351,0.637492053998633
ASNSD1,-0.0844603,0.351,0.637492053998633
CERS1,-0.1264755,0.351,0.637492053998633
APOL1,0.1478516,0.351,0.637492053998633
ZNF486,-0.2345791,0.351,0.637492053998633
MIR155HG,-0.3218182,0.351,0.637492053998633
C3orf38,-0.1148089,0.351,0.637492053998633
NTN3,-0.3118579,0.351,0.637492053998633
PPP1R37,-0.1087024,0.351,0.637492053998633
GABARAPL2,-0.0893675,0.351,0.637492053998633
AQP3,0.1420392,0.351,0.637492053998633
LRCH3,0.1023516,0.352,0.6385444615122033
LOC729080,0.2032721,0.352,0.6385444615122033
HCLS1,-0.1255476,0.352,0.6385444615122033
ACVR1B,0.1902002,0.352,0.6385444615122033
GOSR2,-0.0863047,0.352,0.6385444615122033
CNPPD1,-0.1438377,0.352,0.6385444615122033
ARHGEF26-AS1,0.1003264,0.352,0.6385444615122033
XLOC_012665,-0.1248788,0.352,0.6385444615122033
ZNF343,0.1163827,0.352,0.6385444615122033
PTPN6,0.1131902,0.352,0.6385444615122033
BLOC1S3,-0.0832947,0.352,0.6385444615122033
ATG2A,-0.127611,0.352,0.6385444615122033
NPHP3,0.1442864,0.352,0.6385444615122033
FLJ13224,0.0909096,0.352,0.6385444615122033
LOC646851,-0.1731723,0.353,0.639267422048049
PRICKLE4,0.2395704,0.353,0.639267422048049
ZNF592,0.0979498,0.353,0.639267422048049
LOC401286,0.127748,0.353,0.639267422048049
PLA2R1,0.2450014,0.353,0.639267422048049
SPANXN5,0.2025329,0.353,0.639267422048049
SFSWAP,0.2219585,0.353,0.639267422048049
TACC1,-0.1519471,0.353,0.639267422048049
PACSIN1,0.0942511,0.353,0.639267422048049
CDKN2B-AS,-0.2145941,0.353,0.639267422048049
SUSD2,-0.2210637,0.353,0.639267422048049
C6orf89,0.091124,0.353,0.639267422048049
CTSO,0.1229235,0.353,0.639267422048049
SUV420H2,-0.1054142,0.353,0.639267422048049
RBP5,-0.1263323,0.353,0.639267422048049
AKR1C3,-0.1381535,0.353,0.639267422048049
SNORD31,-0.31713,0.353,0.639267422048049
LOC100505730,0.1290035,0.353,0.639267422048049
C1QTNF4,-0.1016559,0.353,0.639267422048049
AQP6,0.1328624,0.353,0.639267422048049
DIAPH2,-0.1812945,0.354,0.6402601888879434
MYOM1,0.1215784,0.354,0.6402601888879434
CSH2,0.1045262,0.354,0.6402601888879434
RARRES3,0.1481629,0.354,0.6402601888879434
PSMB4,0.0967337,0.354,0.6402601888879434
LINC00116,0.2300174,0.354,0.6402601888879434
TCF20,0.0874919,0.354,0.6402601888879434
LOC100294362,-0.2804446,0.354,0.6402601888879434
FAM75A3,0.1831201,0.354,0.6402601888879434
MUC5AC,0.1566563,0.354,0.6402601888879434
EIF3G,0.1002503,0.354,0.6402601888879434
NKAIN1,0.1284698,0.354,0.6402601888879434
C4orf26,-0.1788546,0.354,0.6402601888879434
SNORA5C,-0.1731227,0.354,0.6402601888879434
PCSK4,-0.1878406,0.354,0.6402601888879434
PHF14,-0.1003869,0.355,0.6413049205404946
C1QA,-0.2097075,0.355,0.6413049205404946
SACM1L,-0.1326484,0.355,0.6413049205404946
AKTIP,0.0888802,0.355,0.6413049205404946
WWTR1,0.2341268,0.355,0.6413049205404946
LOC339529,-0.1613538,0.355,0.6413049205404946
GPD1L,-0.1009829,0.355,0.6413049205404946
TMEM69,0.0992647,0.355,0.6413049205404946
C9orf103,-0.221905,0.355,0.6413049205404946
