GENE_SYMBOL,logFC,P.Value,FDR
XLOC_005757,-0.3297545,0.346,0.5820335549224438
SEC13,-0.0901459,0.346,0.5820335549224438
NIPA2,-0.071021,0.346,0.5820335549224438
PDCD1,0.1699505,0.346,0.5820335549224438
INHBA,0.1637126,0.346,0.5820335549224438
COPS2,-0.0990722,0.346,0.5820335549224438
GOLGA6L10,0.2429432,0.346,0.5820335549224438
SEMA4D,-0.0917992,0.346,0.5820335549224438
BCL2L13,0.0828647,0.346,0.5820335549224438
EFCAB10,-0.1716108,0.346,0.5820335549224438
MSTO1,-0.1032607,0.347,0.5830236344952967
PEX1,-0.0783614,0.347,0.5830236344952967
KLHL26,-0.0999896,0.347,0.5830236344952967
LOC100506795,0.2448318,0.347,0.5830236344952967
LRRC24,-0.0849981,0.347,0.5830236344952967
MC4R,-0.2519741,0.347,0.5830236344952967
SDHC,-0.0806184,0.347,0.5830236344952967
CNGB1,-0.0964413,0.347,0.5830236344952967
GNL2,0.0748487,0.347,0.5830236344952967
XLOC_008481,0.3047787,0.347,0.5830236344952967
RAPGEF2,0.1252425,0.347,0.5830236344952967
XLOC_010570,-0.0843715,0.347,0.5830236344952967
TMEM139,0.242429,0.347,0.5830236344952967
PDE11A,0.1263005,0.347,0.5830236344952967
ZCCHC3,-0.104752,0.347,0.5830236344952967
DSCR8,-0.3339407,0.348,0.5838730760123135
SNORA14A,-0.1584719,0.348,0.5838730760123135
GALNT7,-0.0898305,0.348,0.5838730760123135
XLOC_002672,-0.1584916,0.348,0.5838730760123135
C12orf10,-0.0825466,0.348,0.5838730760123135
FTH1,-0.0990855,0.348,0.5838730760123135
MMD,-0.0940125,0.348,0.5838730760123135
ZCCHC17,-0.2658726,0.348,0.5838730760123135
GRIA2,-0.0985937,0.348,0.5838730760123135
SCN9A,0.1889852,0.348,0.5838730760123135
CSTF1,-0.0828626,0.348,0.5838730760123135
LOC100506413,0.4190803,0.348,0.5838730760123135
LOC100506710,0.1764243,0.348,0.5838730760123135
NT5C1B,0.1543483,0.348,0.5838730760123135
NBPF7,-0.5616681,0.348,0.5838730760123135
PCF11,-0.1269089,0.348,0.5838730760123135
C8orf83,0.0942828,0.348,0.5838730760123135
CHODL-AS1,0.1736752,0.348,0.5838730760123135
FBN1,0.7073263,0.349,0.5849506387005203
SLITRK2,0.1182602,0.349,0.5849506387005203
ANKRD20A9P,0.1107327,0.349,0.5849506387005203
EXOSC4,0.0841675,0.349,0.5849506387005203
XLOC_l2_010591,0.2532231,0.349,0.5849506387005203
SNORD99,0.1138914,0.349,0.5849506387005203
SLC43A3,-0.4095075,0.349,0.5849506387005203
CRTC3,0.1111999,0.349,0.5849506387005203
MRPS11,0.0721444,0.349,0.5849506387005203
LOC100287482,-0.0959366,0.349,0.5849506387005203
ZNF541,0.3490122,0.349,0.5849506387005203
SQSTM1,0.0816343,0.349,0.5849506387005203
GOLGA2P2Y,0.1724097,0.349,0.5849506387005203
FAM83B,0.3247961,0.35,0.5861183329394154
DIAPH3,-0.2799421,0.35,0.5861183329394154
ZNF503-AS1,0.1457279,0.35,0.5861183329394154
GLTP,0.1076448,0.35,0.5861183329394154
GGT7,-0.1530367,0.35,0.5861183329394154
LOC388946,-0.014392200000000008,0.41663033180105424,0.6449179278230501
C8orf44,-0.0947131,0.35,0.5861183329394154
XLOC_012324,-0.16785,0.35,0.5861183329394154
SEPT7P2,-0.0816452,0.35,0.5861183329394154
MFSD3,-0.0774629,0.35,0.5861183329394154
ZFP106,-0.0819946,0.35,0.5861183329394154
C1orf35,-0.1288775,0.35,0.5861183329394154
TMEM200B,-0.1176366,0.351,0.5867759339362957
BRD9,0.0953712,0.351,0.5867759339362957
LOC100130236,0.4125959,0.351,0.5867759339362957
ADD2,0.0757294,0.351,0.5867759339362957
SDF4,-0.0820987,0.351,0.5867759339362957
SLC26A8,-0.3149939,0.351,0.5867759339362957
LOC100508233,0.1183492,0.351,0.5867759339362957
C3orf65,-0.3632794,0.351,0.5867759339362957
DMGDH,0.1589549,0.351,0.5867759339362957
RBFA,-0.0751913,0.351,0.5867759339362957
SLC23A2,-0.098106,0.351,0.5867759339362957
CA7,-0.2339928,0.351,0.5867759339362957
CCDC74B,0.0130889,0.48635916468825124,0.6987529844280818
OR7G1,-0.1909277,0.351,0.5867759339362957
XLOC_012765,0.1496171,0.351,0.5867759339362957
SNORD83A,0.1241232,0.351,0.5867759339362957
LOC401320,-0.0864672,0.351,0.5867759339362957
FGG,-0.1608159,0.351,0.5867759339362957
BANP,-0.1123779,0.351,0.5867759339362957
FAM76A,-0.0722529,0.351,0.5867759339362957
XLOC_013670,0.260623,0.351,0.5867759339362957
KIRREL3-AS3,-0.2223581,0.351,0.5867759339362957
CTHRC1,0.0986836,0.351,0.5867759339362957
XLOC_003629,0.2542511,0.352,0.5875235178641539
CLEC12A,0.3011857,0.352,0.5875235178641539
TXNRD3NB,0.3511306,0.352,0.5875235178641539
KRT83,-0.1453238,0.352,0.5875235178641539
CHD2,0.1018833,0.352,0.5875235178641539
IL32,-0.1462622,0.352,0.5875235178641539
C6orf47,0.1122808,0.352,0.5875235178641539
DSG1,0.3120125,0.352,0.5875235178641539
RPL32,0.1357195,0.352,0.5875235178641539
RPL29,0.1013724,0.352,0.5875235178641539
TMCO1,-0.1141142,0.352,0.5875235178641539
REEP2,-0.1497343,0.352,0.5875235178641539
LOC644050,-0.1712267,0.352,0.5875235178641539
C8orf80,-0.1454519,0.352,0.5875235178641539
LOC100652824,-0.1951711,0.352,0.5875235178641539
XLOC_001412,0.1354952,0.352,0.5875235178641539
EDEM2,0.1158462,0.352,0.5875235178641539
ADM,0.1404054,0.352,0.5875235178641539
SCARNA23,-0.1775655,0.352,0.5875235178641539
C6orf221,0.3046855,0.352,0.5875235178641539
KRT6C,-0.1791771,0.353,0.5884532977805662
XLOC_007739,0.2037522,0.353,0.5884532977805662
ALDH4A1,0.0803126,0.353,0.5884532977805662
XLOC_004916,-0.1600938,0.353,0.5884532977805662
DENND2C,0.170579,0.353,0.5884532977805662
SCNN1A,-0.1559378,0.353,0.5884532977805662
LMBR1,-0.123142,0.353,0.5884532977805662
LOC100128590,-0.1935534,0.353,0.5884532977805662
LACRT,0.1814683,0.353,0.5884532977805662
MIER2,0.088206,0.353,0.5884532977805662
TRPC4AP,-0.0735388,0.353,0.5884532977805662
EML6,-0.1069435,0.353,0.5884532977805662
SETD1A,-0.0864999,0.353,0.5884532977805662
TMEM218,0.0745228,0.353,0.5884532977805662
SGPL1,-0.0707562,0.353,0.5884532977805662
BMP7,0.1421454,0.353,0.5884532977805662
HLA-DPB1,0.0852823,0.354,0.5891500156592545
SERPINA13,-0.2670201,0.354,0.5891500156592545
HYALP1,0.2617585,0.354,0.5891500156592545
C1orf9,-0.0765133,0.354,0.5891500156592545
BHLHE40,0.1353526,0.354,0.5891500156592545
GLP2R,-0.1424739,0.354,0.5891500156592545
HTR1A,0.2486183,0.354,0.5891500156592545
GLYATL2,-0.2555464,0.354,0.5891500156592545
APOBEC1,0.2855112,0.354,0.5891500156592545
WDR45L,-0.0800293,0.354,0.5891500156592545
SNORD4B,0.0912742,0.354,0.5891500156592545
UBB,-0.1533549,0.354,0.5891500156592545
NLK,-0.0822867,0.354,0.5891500156592545
METAP1D,0.1018309,0.354,0.5891500156592545
C1orf201,-0.1040921,0.354,0.5891500156592545
GBGT1,0.0977262,0.354,0.5891500156592545
MYH16,-0.3209603,0.354,0.5891500156592545
SPAG16,0.1145211,0.354,0.5891500156592545
SLC25A3,0.0800855,0.354,0.5891500156592545
KIAA1804,0.1829004,0.354,0.5891500156592545
MAF1,-0.0788159,0.354,0.5891500156592545
RPS21,0.1051195,0.355,0.590028931112675
ASCL2,-0.1890762,0.355,0.590028931112675
PASD1,-0.291712,0.355,0.590028931112675
ND4L,-0.1896309,0.355,0.590028931112675
CNNM4,0.0819392,0.355,0.590028931112675
DCDC2B,-0.211197,0.355,0.590028931112675
HIST1H2AD,-0.0887595,0.355,0.590028931112675
SERPINB1,0.0933324,0.355,0.590028931112675
C17orf100,0.0714266,0.355,0.590028931112675
EVL,0.0961898,0.355,0.590028931112675
C1orf110,-0.3447104,0.355,0.590028931112675
ENPP3,0.2432388,0.355,0.590028931112675
SCFD1,0.0708697,0.355,0.590028931112675
AMDHD1,0.3371069,0.355,0.590028931112675
CDR2L,0.1088365,0.355,0.590028931112675
XLOC_000618,-0.1535643,0.355,0.590028931112675
SIAE,-0.0945247,0.355,0.590028931112675
ANGPTL6,0.1236307,0.356,0.5909516595080047
SFMBT2,-0.1575297,0.356,0.5909516595080047
ZNF430,-0.1346298,0.356,0.5909516595080047
LOC100506801,0.1790008,0.356,0.5909516595080047
ITPKB-IT1,0.1971517,0.356,0.5909516595080047
KCNIP4-IT1,0.218894,0.356,0.5909516595080047
LOC283352,0.0859191,0.356,0.5909516595080047
PRKCDBP,-0.2122052,0.356,0.5909516595080047
ING4,-0.0925953,0.356,0.5909516595080047
LOC84931,-0.1970486,0.356,0.5909516595080047
LIMS2,-0.1423168,0.356,0.5909516595080047
SUV420H2,-0.0809961,0.356,0.5909516595080047
E2F4,-0.0789526,0.356,0.5909516595080047
PPAT,-0.0803746,0.356,0.5909516595080047
XLOC_014197,0.2339421,0.356,0.5909516595080047
TEX22,0.3168949,0.356,0.5909516595080047
MMS19,0.0801589,0.357,0.5917797707244794
ZWINT,-0.1036026,0.357,0.5917797707244794
C14orf159,0.0841775,0.357,0.5917797707244794
CYP4F12,-0.3840698,0.357,0.5917797707244794
FAM177A1,0.0900512,0.357,0.5917797707244794
CAND2,-0.099667,0.357,0.5917797707244794
FAM78B,0.0725362,0.357,0.5917797707244794
XLOC_004907,0.2324649,0.357,0.5917797707244794
PSMB3,-0.1212564,0.357,0.5917797707244794
HMMR,-0.3309057,0.357,0.5917797707244794
CA4,-0.0841144,0.357,0.5917797707244794
PFKFB4,0.1293792,0.357,0.5917797707244794
RNF141,0.0962501,0.357,0.5917797707244794
KIAA1609,0.0828613,0.357,0.5917797707244794
GAP43,0.081645,0.357,0.5917797707244794
RAPGEF6,0.0873391,0.357,0.5917797707244794
LOC100131193,0.1327719,0.357,0.5917797707244794
ORAI2,0.0851996,0.357,0.5917797707244794
C11orf82,-0.1661193,0.358,0.5926517133956386
FAM75C2,0.0963934,0.358,0.5926517133956386
KIAA1210,-0.3896177,0.358,0.5926517133956386
PCDHGA5,-0.1238859,0.358,0.5926517133956386
LOC100652758,-0.0899996,0.358,0.5926517133956386
C14orf2,-0.1007693,0.358,0.5926517133956386
HOXA6,-0.2219019,0.358,0.5926517133956386
UNC5CL,0.1738104,0.358,0.5926517133956386
TIMM8A,0.1055016,0.358,0.5926517133956386
STK35,-0.1924186,0.358,0.5926517133956386
MB21D2,0.0831815,0.358,0.5926517133956386
SMAD6,0.3199725,0.358,0.5926517133956386
SLC35A4,-0.0760307,0.358,0.5926517133956386
ZNF90,0.1444111,0.358,0.5926517133956386
PRICKLE4,-0.3061284,0.358,0.5926517133956386
C16orf61,-0.0722514,0.358,0.5926517133956386
LOC100129974,-0.0970567,0.358,0.5926517133956386
IGJ,0.1768456,0.359,0.5935213502372249
ZNF32,0.0897949,0.359,0.5935213502372249
CACNA1D,-0.1519269,0.359,0.5935213502372249
KIAA1407,-0.0815488,0.359,0.5935213502372249
TBC1D15,-0.1002648,0.359,0.5935213502372249
C17orf53,0.1022853,0.359,0.5935213502372249
XLOC_014263,0.2740035,0.359,0.5935213502372249
ITFG3,0.099781,0.359,0.5935213502372249
ZNF20,-0.0895508,0.359,0.5935213502372249
DKFZp451B082,-0.2120123,0.359,0.5935213502372249
LY9,0.1515046,0.359,0.5935213502372249
TMEM146,0.1796304,0.359,0.5935213502372249
RAD1,-0.0912778,0.359,0.5935213502372249
CMYA5,0.1012006,0.359,0.5935213502372249
XLOC_004249,0.3113776,0.359,0.5935213502372249
CCDC102A,0.1331422,0.359,0.5935213502372249
ILVBL,0.1020129,0.36,0.5944810441267868
XLOC_000292,0.1828362,0.36,0.5944810441267868
C14orf133,0.0743334,0.36,0.5944810441267868
NLRP8,0.2984363,0.36,0.5944810441267868
INMT,-0.215469,0.36,0.5944810441267868
DYNC1I2,0.0808209,0.36,0.5944810441267868
PTF1A,0.2258474,0.36,0.5944810441267868
RAC1,-0.0722827,0.36,0.5944810441267868
S100B,-0.247516,0.36,0.5944810441267868
MAGI2,-0.1573966,0.36,0.5944810441267868
DBP,0.0757884,0.36,0.5944810441267868
ZNF410,-0.080788,0.36,0.5944810441267868
SFTPB,0.3550367,0.36,0.5944810441267868
RASGEF1A,0.1070863,0.36,0.5944810441267868
LOC100170939,0.1713794,0.36,0.5944810441267868
FLJ45079,0.2570673,0.361,0.5952537429214181
TMC7,0.1768774,0.361,0.5952537429214181
SDR9C7,0.3213454,0.361,0.5952537429214181
STXBP4,-0.1073202,0.361,0.5952537429214181
RERE,-0.0828915,0.361,0.5952537429214181
LOC100132987,0.0976915,0.361,0.5952537429214181
ADCY6,-0.2527589,0.361,0.5952537429214181
RAB3GAP1,-0.0995879,0.361,0.5952537429214181
SLC34A1,-0.276764,0.361,0.5952537429214181
PIKFYVE,-0.0986763,0.361,0.5952537429214181
LOC100128531,-0.1146033,0.361,0.5952537429214181
SPECC1,0.0944158,0.361,0.5952537429214181
TMEM192,-0.1253097,0.361,0.5952537429214181
TCTN1,0.0870692,0.361,0.5952537429214181
CD86,0.4162214,0.361,0.5952537429214181
STK32C,-0.0942218,0.361,0.5952537429214181
CCDC85A,0.1060228,0.361,0.5952537429214181
OR51M1,0.2519869,0.361,0.5952537429214181
NCALD,-0.1457526,0.361,0.5952537429214181
LOC440944,0.0997005,0.362,0.5963013019218847
MTERFD1,-0.1016025,0.362,0.5963013019218847
RNF224,-0.176699,0.362,0.5963013019218847
LOC643711,-0.3108702,0.362,0.5963013019218847
DUOX2,-0.2485282,0.362,0.5963013019218847
LOC100286844,-0.1815476,0.362,0.5963013019218847
MGST3,-0.1260782,0.362,0.5963013019218847
KDM5D,-0.1786974,0.362,0.5963013019218847
TTTY1,-0.3405673,0.362,0.5963013019218847
CCND3,0.089631,0.362,0.5963013019218847
LOC339807,-0.146423,0.362,0.5963013019218847
TRIM55,-0.2137138,0.362,0.5963013019218847
XLOC_001475,-0.140926,0.362,0.5963013019218847
LOC100506950,0.1957398,0.363,0.5971618295797538
XLOC_004527,-0.2128049,0.363,0.5971618295797538
GRP,-0.1134726,0.363,0.5971618295797538
CENPP,0.0890345,0.363,0.5971618295797538
IL1F10,-0.2274094,0.363,0.5971618295797538
PRKG1,-0.1449323,0.363,0.5971618295797538
BCS1L,-0.0747918,0.363,0.5971618295797538
LOC100133612,0.1067055,0.363,0.5971618295797538
ZNF577,-0.0887509,0.363,0.5971618295797538
CDAN1,0.1206517,0.363,0.5971618295797538
SUSD5,0.2029208,0.363,0.5971618295797538
TOMM22,0.0897664,0.363,0.5971618295797538
HIST1H2AL,-0.2501971,0.363,0.5971618295797538
LCE4A,0.348253,0.363,0.5971618295797538
DNM2,-0.1653485,0.363,0.5971618295797538
TULP4,-0.1410209,0.363,0.5971618295797538
RCAN1,-0.0802412,0.363,0.5971618295797538
MYL12B,-0.074237,0.364,0.5976505484319481
SEZ6L2,-0.1083155,0.364,0.5976505484319481
SCGB3A1,0.1646967,0.364,0.5976505484319481
OR2D2,0.163832,0.364,0.5976505484319481
HNF4G,-0.1812748,0.364,0.5976505484319481
SUZ12P,0.1338863,0.364,0.5976505484319481
CEP63,0.0742868,0.364,0.5976505484319481
FAM125A,0.0891785,0.364,0.5976505484319481
LINC00239,-0.1107261,0.364,0.5976505484319481
XLOC_009023,0.1447384,0.364,0.5976505484319481
LOC728012,-0.2541844,0.364,0.5976505484319481
C12orf42,-0.2117435,0.364,0.5976505484319481
LOC554201,0.1231194,0.364,0.5976505484319481
RASA1,0.1136041,0.364,0.5976505484319481
DOC2GP,0.1794618,0.364,0.5976505484319481
CCNA2,-0.2261204,0.364,0.5976505484319481
CST1,-0.3627703,0.364,0.5976505484319481
SNRPD2P2,-0.1346478,0.364,0.5976505484319481
RASSF1,-0.0959296,0.364,0.5976505484319481
ZBTB41,0.0997856,0.364,0.5976505484319481
C5orf50,0.2223136,0.364,0.5976505484319481
LOC100506851,-0.2020481,0.364,0.5976505484319481
XLOC_l2_006080,0.0780978,0.364,0.5976505484319481
EPB41,0.0742832,0.364,0.5976505484319481
ARIH2,-0.0832277,0.364,0.5976505484319481
PRDM12,0.2041474,0.365,0.5987836690591958
MYL10,-0.2461982,0.365,0.5987836690591958
EIF5A,-0.0742652,0.365,0.5987836690591958
SNORD114-12,0.0841844,0.365,0.5987836690591958
LOC399708,0.4044698,0.365,0.5987836690591958
LOC100505500,-0.1641734,0.365,0.5987836690591958
CHRNA2,-0.1792288,0.365,0.5987836690591958
RBM43,-0.2211999,0.365,0.5987836690591958
LOC399900,0.2158376,0.365,0.5987836690591958
ANKAR,-0.0956912,0.365,0.5987836690591958
DEFB115,0.3310609,0.365,0.5987836690591958
USP17L2,0.09112005,0.7301775244548943,0.8602035947355335
NTNG2,0.0934209,0.366,0.5994988055791015
CCNB2,-0.461685,0.366,0.5994988055791015
STARD13,-0.1686444,0.366,0.5994988055791015
C2orf48,-0.1568701,0.366,0.5994988055791015
DLG2,-0.1506332,0.366,0.5994988055791015
FAM99B,0.225058,0.366,0.5994988055791015
TSG101,-0.0706633,0.366,0.5994988055791015
CCDC53,0.0878421,0.366,0.5994988055791015
RBM45,0.0800949,0.366,0.5994988055791015
GRK1,-0.4655932,0.366,0.5994988055791015
RBM18,-0.0672054,0.366,0.5994988055791015
TCHP,-0.0990665,0.366,0.5994988055791015
FNDC1,0.1313012,0.366,0.5994988055791015
BOLL,-0.190615,0.366,0.5994988055791015
PEX10,0.0919293,0.366,0.5994988055791015
TPI1P2,-0.0769482,0.366,0.5994988055791015
CAPN13,0.1157066,0.366,0.5994988055791015
XLOC_009748,-0.1855705,0.366,0.5994988055791015
KRTAP13-2,-0.2091231,0.366,0.5994988055791015
CCDC7,0.1035587,0.366,0.5994988055791015
MAGEA10,-0.2549646,0.367,0.6003965212037251
ZNF124,0.1025674,0.367,0.6003965212037251
XKR4,0.1248804,0.367,0.6003965212037251
VSX1,-0.5036703,0.367,0.6003965212037251
RALGPS2,-0.0853965,0.367,0.6003965212037251
MKX,0.3655761,0.367,0.6003965212037251
SEMA4A,-0.1032296,0.367,0.6003965212037251
FOLR4,-0.2524288,0.367,0.6003965212037251
CCBL1,0.0837876,0.367,0.6003965212037251
LIMS1,-0.1151645,0.367,0.6003965212037251
RBP2,-0.2836895,0.367,0.6003965212037251
LOC642929,0.3842124,0.367,0.6003965212037251
SNORD45C,-0.1254781,0.367,0.6003965212037251
NDUFB10,0.0858759,0.367,0.6003965212037251
ARID3C,0.1602324,0.367,0.6003965212037251
KRTAP19-5,-0.2031514,0.367,0.6003965212037251
CCHCR1,0.0784153,0.368,0.6012920285955876
RESP18,0.1163781,0.368,0.6012920285955876
DHH,0.2648548,0.368,0.6012920285955876
XLOC_000550,-0.1322051,0.368,0.6012920285955876
PHACTR3,-0.1378832,0.368,0.6012920285955876
AKR7A2P1,0.0945673,0.368,0.6012920285955876
RBM10,0.0797729,0.368,0.6012920285955876
SLC26A2,0.0879788,0.368,0.6012920285955876
NLRP9,0.2525237,0.368,0.6012920285955876
SERPINB8,-0.138526,0.368,0.6012920285955876
LOC100190940,-0.1261584,0.368,0.6012920285955876
KRT81,0.1393495,0.368,0.6012920285955876
LOC401109,-0.129269,0.368,0.6012920285955876
FAM106A,-0.1648113,0.368,0.6012920285955876
XLOC_007769,-0.0988676,0.368,0.6012920285955876
TMC1,0.2115631,0.368,0.6012920285955876
SGK196,0.1645962,0.369,0.6021853358925143
CDH7,-0.1006704,0.369,0.6021853358925143
SNORD64,-0.1569929,0.369,0.6021853358925143
MARCH10,0.2712803,0.369,0.6021853358925143
ZNF385B,-0.3724987,0.369,0.6021853358925143
LOC100507554,-0.1731991,0.369,0.6021853358925143
LRRC9,0.1191464,0.369,0.6021853358925143
POLD1,0.0978901,0.369,0.6021853358925143
GLI3,0.2135516,0.369,0.6021853358925143
NAAA,-0.0740842,0.369,0.6021853358925143
SLC5A6,0.0879944,0.369,0.6021853358925143
KCNF1,-0.1844668,0.369,0.6021853358925143
NXT1,0.0689311,0.369,0.6021853358925143
EIF3A,-0.0004287999999999931,0.43770617915447696,0.6618888098962036
INPP5E,0.1218898,0.369,0.6021853358925143
DEPDC5,0.119181,0.369,0.6021853358925143
PPP1R1C,-0.0757537,0.369,0.6021853358925143
WFDC13,-0.8240578,0.37,0.6032152170578309
SLC25A25,-0.097358,0.37,0.6032152170578309
LOC100130872,-0.0951492,0.37,0.6032152170578309
LCE5A,-0.169014,0.37,0.6032152170578309
HMSD,0.1527562,0.37,0.6032152170578309
OR51I2,-0.1949173,0.37,0.6032152170578309
IAPP,0.159025,0.37,0.6032152170578309
FMO2,-0.1941643,0.37,0.6032152170578309
KIAA1841,-0.0884067,0.37,0.6032152170578309
SMYD2,0.0782058,0.37,0.6032152170578309
RAD51AP2,0.1837495,0.37,0.6032152170578309
LHB,0.0998753,0.37,0.6032152170578309
FOSL1,-0.1561987,0.37,0.6032152170578309
TTC8,-0.089063,0.371,0.6039191300352273
XLOC_005807,-0.1975879,0.371,0.6039191300352273
NOP16,-0.0749989,0.371,0.6039191300352273
EPN2,-0.0727249,0.371,0.6039191300352273
F2R,0.0948309,0.371,0.6039191300352273
OR4F15,-0.1052108,0.371,0.6039191300352273
XG,0.2455904,0.371,0.6039191300352273
STAC3,0.1219251,0.371,0.6039191300352273
C1orf183,0.1698813,0.371,0.6039191300352273
SRP68,-0.076283,0.371,0.6039191300352273
LOC729987,-0.2391563,0.371,0.6039191300352273
CACNA1E,-0.1296212,0.371,0.6039191300352273
GATA1,0.8973434,0.371,0.6039191300352273
SLC45A4,-0.1167537,0.371,0.6039191300352273
XLOC_010743,-0.1472189,0.371,0.6039191300352273
IQGAP1,0.1031032,0.371,0.6039191300352273
HIGD1A,-0.100727,0.371,0.6039191300352273
UBR5,0.0758507,0.371,0.6039191300352273
GET4,0.1048379,0.371,0.6039191300352273
LOC100506305,0.2145268,0.371,0.6039191300352273
CEACAM4,-0.1265124,0.372,0.6049446867110397
RNF14,-0.083296,0.372,0.6049446867110397
BEX1,0.0957984,0.372,0.6049446867110397
SCLY,0.082675,0.372,0.6049446867110397
S100A8,0.3071182,0.372,0.6049446867110397
ZNF781,-0.15711,0.372,0.6049446867110397
APLP1,-0.0822807,0.372,0.6049446867110397
CISD1,0.0854009,0.372,0.6049446867110397
ODF3,-0.122458,0.372,0.6049446867110397
MTFMT,-0.1100479,0.372,0.6049446867110397
DPY19L3,-0.1112228,0.372,0.6049446867110397
C1R,-0.1218845,0.372,0.6049446867110397
SIRT3,0.1483078,0.372,0.6049446867110397
OR7D2,0.1595899,0.373,0.6059218952999618
GPR77,-0.2523817,0.373,0.6059218952999618
HFM1,0.1844884,0.373,0.6059218952999618
CNTD1,0.299426,0.373,0.6059218952999618
RIBC2,-0.145156,0.373,0.6059218952999618
FAM117A,0.0919409,0.373,0.6059218952999618
XLOC_011565,0.3060814,0.373,0.6059218952999618
OR2AG1,0.146133,0.373,0.6059218952999618
RNF223,0.1539845,0.373,0.6059218952999618
ZMYM3,-0.0831428,0.373,0.6059218952999618
PAX8,-0.2514182,0.373,0.6059218952999618
ITGA8,0.2847241,0.373,0.6059218952999618
LOC100505663,0.0885428,0.373,0.6059218952999618
XLOC_002653,0.385844,0.373,0.6059218952999618
STEAP4,0.1955527,0.374,0.60661915299504
RCAN3,-0.1137903,0.374,0.60661915299504
RCN2,-0.0710442,0.374,0.60661915299504
SNORD111,0.1549415,0.374,0.60661915299504
DNAJC2,0.0754784,0.374,0.60661915299504
KATNB1,-0.0805699,0.374,0.60661915299504
TTC26,-0.1307977,0.374,0.60661915299504
XLOC_010503,0.1454595,0.374,0.60661915299504
ATP2C2,-0.258294,0.374,0.60661915299504
LRRC23,0.0720729,0.374,0.60661915299504
CTF1,-0.0969893,0.374,0.60661915299504
SELENBP1,-0.2278921,0.374,0.60661915299504
EXOC1,0.0706115,0.374,0.60661915299504
LOC100131825,-0.3729189,0.374,0.60661915299504
TMEM41B,-0.0920699,0.374,0.60661915299504
PKD1,0.1068672,0.374,0.60661915299504
XLOC_000175,-0.1167084,0.374,0.60661915299504
TLL2,0.3007288,0.374,0.60661915299504
F7,0.1663692,0.374,0.60661915299504
LOC283856,-0.176148,0.374,0.60661915299504
SLC13A2,-0.1597879,0.375,0.6076383595060222
GJA8,0.1943665,0.375,0.6076383595060222
TRGV7,0.0878678,0.375,0.6076383595060222
ST3GAL6,0.1912698,0.375,0.6076383595060222
IRF1,0.1335041,0.375,0.6076383595060222
TOX3,-0.1126216,0.375,0.6076383595060222
POLE2,0.1690773,0.375,0.6076383595060222
KCNV2,-0.1896371,0.375,0.6076383595060222
XLOC_004823,0.2517601,0.375,0.6076383595060222
MAS1,-0.2815605,0.375,0.6076383595060222
SLC16A7,-0.0761575,0.375,0.6076383595060222
YSK4,0.4857979,0.375,0.6076383595060222
DHFR,-0.1133317,0.375,0.6076383595060222
FOS,0.130495,0.376,0.6083312528543158
SNORA36A,-0.1301506,0.376,0.6083312528543158
FAM188A,-0.1025566,0.376,0.6083312528543158
DPF1,-0.0973922,0.376,0.6083312528543158
ORM2,-0.2752466,0.376,0.6083312528543158
XLOC_002399,-0.2363618,0.376,0.6083312528543158
LINC00284,-0.1649802,0.376,0.6083312528543158
DRP2,0.097029,0.376,0.6083312528543158
FXYD4,-0.2067081,0.376,0.6083312528543158
STON1-GTF2A1L,0.1549756,0.376,0.6083312528543158
ACOXL,0.2855097,0.376,0.6083312528543158
IZUMO2,0.1024738,0.376,0.6083312528543158
SLC34A2,-0.2879253,0.376,0.6083312528543158
PODNL1,-0.1584627,0.376,0.6083312528543158
LINC00189,0.1368718,0.376,0.6083312528543158
ZNF883,-0.0970877,0.376,0.6083312528543158
APOD,-0.2326442,0.376,0.6083312528543158
INHBB,0.2028921,0.376,0.6083312528543158
TFCP2,0.0993494,0.376,0.6083312528543158
ADAM17,0.096468,0.376,0.6083312528543158
STAMBPL1,-0.1503276,0.377,0.6093462094137329
ANKRD28,-0.0805145,0.377,0.6093462094137329
HTATSF1P2,0.2198314,0.377,0.6093462094137329
DAO,-0.1552301,0.377,0.6093462094137329
CCDC64,-0.0829378,0.377,0.6093462094137329
NSMCE4A,0.0799352,0.377,0.6093462094137329
FAM82A2,0.0687364,0.377,0.6093462094137329
HS3ST5,0.0681119,0.377,0.6093462094137329
TCN2,-0.1015536,0.377,0.6093462094137329
ECHDC2,-0.1094008,0.377,0.6093462094137329
DNAJC24,-0.0935774,0.377,0.6093462094137329
PPP1R26,0.0793949,0.377,0.6093462094137329
ZNFX1,-0.0742571,0.377,0.6093462094137329
HIST1H2AA,-0.2011745,0.378,0.6104055306541063
LOC100130849,-0.1657279,0.378,0.6104055306541063
TADA1,-0.0900379,0.378,0.6104055306541063
FAM171A1,0.1015892,0.378,0.6104055306541063
LOC100506649,-0.1434946,0.378,0.6104055306541063
RPLP2,0.082245,0.378,0.6104055306541063
KCNK9,0.1470314,0.378,0.6104055306541063
FAM171A2,-0.1052407,0.378,0.6104055306541063
PTPRB,0.2627408,0.378,0.6104055306541063
HSPA1L,-0.1385635,0.378,0.6104055306541063
CCDC63,0.1959392,0.378,0.6104055306541063
TRIM59,-0.1030853,0.378,0.6104055306541063
IL31,0.2689028,0.379,0.6114165148755313
DZIP1L,-0.0801593,0.379,0.6114165148755313
SPATS1,-0.1380041,0.379,0.6114165148755313
XLOC_l2_013730,-0.1343692,0.379,0.6114165148755313
