GENE_SYMBOL,logFC,P.Value,FDR,-log10(FDR),significant
ABLIM3,-0.0837,0.4388761904324032,0.8758174997740216,0.05758638138714176,False
PABPC4,-0.4403,0.43893076666729425,0.8758174997740216,0.05758638138714176,False
KIAA1958,-0.4435,0.4389514665532809,0.8758174997740216,0.05758638138714176,False
ZFYVE16,-0.13,0.439,0.8758174997740216,0.05758638138714176,False
GUCY1A2,0.0596,0.439,0.8758174997740216,0.05758638138714176,False
NMNAT3,0.108,0.439,0.8758174997740216,0.05758638138714176,False
LOC440742,-0.139,0.439,0.8758174997740216,0.05758638138714176,False
LRP5,0.0959,0.439,0.8758174997740216,0.05758638138714176,False
KLHL8,0.11,0.439,0.8758174997740216,0.05758638138714176,False
TNPO1,0.172,0.439,0.8758174997740216,0.05758638138714176,False
C5orf32,0.0896,0.439,0.8758174997740216,0.05758638138714176,False
ANKRD39,0.0583,0.439,0.8758174997740216,0.05758638138714176,False
LOC440337,0.231,0.439,0.8758174997740216,0.05758638138714176,False
LDLRAD3,-0.612,0.439,0.8758174997740216,0.05758638138714176,False
OR5M10,0.0613,0.439,0.8758174997740216,0.05758638138714176,False
CPNE9,0.444,0.439,0.8758174997740216,0.05758638138714176,False
NPIP,0.0953,0.4393841004858584,0.8762284579987369,0.05738264598651714,False
DEFB119,0.14150000000000001,0.43941794415557445,0.8762284579987369,0.05738264598651714,False
TFEB,0.0691,0.4395833715311044,0.8762284579987369,0.05738264598651714,False
FBXO18,-0.15255000000000002,0.4396134437847268,0.8762284579987369,0.05738264598651714,False
LINC00476,-0.13763333333333333,0.4396396359606999,0.8762284579987369,0.05738264598651714,False
ANKRD11,0.12685,0.4396941678912397,0.8762284579987369,0.05738264598651714,False
SFTPA2,-0.23399999999999999,0.43971116702952795,0.8762284579987369,0.05738264598651714,False
FGL1,-0.0973,0.44,0.8762284579987369,0.05738264598651714,False
TMEM178,0.427,0.44,0.8762284579987369,0.05738264598651714,False
LOC100653080,-0.258,0.44,0.8762284579987369,0.05738264598651714,False
LRRC16B,0.265,0.44,0.8762284579987369,0.05738264598651714,False
SDF2L1,-0.136,0.44,0.8762284579987369,0.05738264598651714,False
SLC7A9,0.105,0.44,0.8762284579987369,0.05738264598651714,False
CD6,-0.12,0.44,0.8762284579987369,0.05738264598651714,False
PAQR8,0.36,0.44,0.8762284579987369,0.05738264598651714,False
CABP5,-0.164,0.44,0.8762284579987369,0.05738264598651714,False
ZBTB2,0.0731,0.44,0.8762284579987369,0.05738264598651714,False
INTS12,-0.06,0.44,0.8762284579987369,0.05738264598651714,False
LUZP6,-0.154,0.44,0.8762284579987369,0.05738264598651714,False
EEF1E1,-0.0977,0.44,0.8762284579987369,0.05738264598651714,False
SLC4A8,0.050725000000000006,0.4401590749219352,0.876466162270122,0.05726484605397161,False
OR5T3,-0.08325,0.4408580905450288,0.8765370955829549,0.057229699574665005,False
NFS1,-0.0816,0.4409049667623347,0.8765370955829549,0.057229699574665005,False
LOC100128950,0.465,0.441,0.8765370955829549,0.057229699574665005,False
GSTZ1,0.0672,0.441,0.8765370955829549,0.057229699574665005,False
EBNA1BP2,-0.053,0.441,0.8765370955829549,0.057229699574665005,False
LOC100133299,0.229,0.441,0.8765370955829549,0.057229699574665005,False
EPHX4,-0.186,0.441,0.8765370955829549,0.057229699574665005,False
C5orf43,-0.118,0.441,0.8765370955829549,0.057229699574665005,False
NOL4,-0.122,0.441,0.8765370955829549,0.057229699574665005,False
LOC646034,-0.0792,0.441,0.8765370955829549,0.057229699574665005,False
ZNF519,0.243,0.441,0.8765370955829549,0.057229699574665005,False
A2ML1,0.0737,0.441,0.8765370955829549,0.057229699574665005,False
RPS15,0.0482,0.441,0.8765370955829549,0.057229699574665005,False
LOC283761,-0.227,0.441,0.8765370955829549,0.057229699574665005,False
LOC100652857,-0.241,0.441,0.8765370955829549,0.057229699574665005,False
C7orf51,0.221,0.441,0.8765370955829549,0.057229699574665005,False
GPR113,-0.264,0.441,0.8765370955829549,0.057229699574665005,False
CPSF2,-0.137,0.441,0.8765370955829549,0.057229699574665005,False
PLCB3,0.111,0.441,0.8765370955829549,0.057229699574665005,False
APLF,0.0925,0.441,0.8765370955829549,0.057229699574665005,False
ENGASE,0.047900000000000005,0.44102870039638953,0.8765370955829549,0.057229699574665005,False
FAM22F,-0.092,0.4411449091594639,0.8766697664036923,0.05716397064476505,False
LOC100128682,-0.0085,0.441174894451806,0.8766697664036923,0.05716397064476505,False
IER3,-0.14550000000000002,0.44147652866352405,0.8769624480077871,0.05701900295342293,False
HS2ST1,-0.16366666666666665,0.4417053111999125,0.8769624480077871,0.05701900295342293,False
NTRK3,0.15062499999999998,0.44198251695867286,0.8769624480077871,0.05701900295342293,False
LOC400622,-0.205,0.442,0.8769624480077871,0.05701900295342293,False
FLJ43860,0.36,0.442,0.8769624480077871,0.05701900295342293,False
SLK,0.0714,0.442,0.8769624480077871,0.05701900295342293,False
CEP85,0.0849,0.442,0.8769624480077871,0.05701900295342293,False
C16orf54,0.581,0.442,0.8769624480077871,0.05701900295342293,False
PPP2CA,0.094,0.442,0.8769624480077871,0.05701900295342293,False
HTRA2,0.0581,0.442,0.8769624480077871,0.05701900295342293,False
SELO,-0.0844,0.442,0.8769624480077871,0.05701900295342293,False
HNRNPR,0.166,0.442,0.8769624480077871,0.05701900295342293,False
RNASE4,-0.22,0.442,0.8769624480077871,0.05701900295342293,False
GALNT2,-0.0859,0.442,0.8769624480077871,0.05701900295342293,False
LOC401847,-0.299,0.442,0.8769624480077871,0.05701900295342293,False
C10orf53,0.24317,0.4420474851889855,0.8769624480077871,0.05701900295342293,False
PIN4,0.045799999999999993,0.44213541489877484,0.8769624480077871,0.05701900295342293,False
C2orf73,-0.1001,0.44216160395460347,0.8769624480077871,0.05701900295342293,False
DMBT1,-0.14750000000000002,0.442213978248963,0.8769624480077871,0.05701900295342293,False
ANKRD13B,0.2077,0.4424626866668492,0.8769624480077871,0.05701900295342293,False
PARVG,0.2243,0.44271314905538406,0.8769624480077871,0.05701900295342293,False
RBMX2,-0.14265,0.4428514142308416,0.8769624480077871,0.05701900295342293,False
SCARNA9,0.115,0.443,0.8769624480077871,0.05701900295342293,False
ACSS3,0.0823,0.443,0.8769624480077871,0.05701900295342293,False
LOC100505933,-0.426,0.443,0.8769624480077871,0.05701900295342293,False
CUZD1,0.167,0.443,0.8769624480077871,0.05701900295342293,False
COIL,-0.0646,0.443,0.8769624480077871,0.05701900295342293,False
CLEC9A,0.192,0.443,0.8769624480077871,0.05701900295342293,False
DNAJA4,-0.121,0.443,0.8769624480077871,0.05701900295342293,False
SGCZ,0.0487,0.443,0.8769624480077871,0.05701900295342293,False
ZNF259,0.0827,0.443,0.8769624480077871,0.05701900295342293,False
FCER1A,0.358,0.443,0.8769624480077871,0.05701900295342293,False
LOC727721,0.416,0.443,0.8769624480077871,0.05701900295342293,False
DUPD1,0.26,0.443,0.8769624480077871,0.05701900295342293,False
FAM174A,-0.127,0.443,0.8769624480077871,0.05701900295342293,False
DUSP6,0.0822,0.443,0.8769624480077871,0.05701900295342293,False
ILVBL,-0.0681,0.443,0.8769624480077871,0.05701900295342293,False
ZNF845,-0.0495,0.443,0.8769624480077871,0.05701900295342293,False
OR2AG2,0.265,0.443,0.8769624480077871,0.05701900295342293,False
CASKIN2,0.209,0.443,0.8769624480077871,0.05701900295342293,False
HGS,0.0692,0.443,0.8769624480077871,0.05701900295342293,False
KRTAP10-11,-0.112,0.443,0.8769624480077871,0.05701900295342293,False
ZNF286A,-0.1955,0.44303073242203916,0.8769624480077871,0.05701900295342293,False
MYO5C,0.2145,0.44312410368573485,0.8770686120032152,0.05696643097964361,False
SH2D4B,0.3,0.44325292946581674,0.8772401531521619,0.056881497955168024,False
SMAP1,-0.1661,0.4432902645147959,0.8772401531521619,0.056881497955168024,False
ACOT8,0.09665,0.44362056699025365,0.8774038780716068,0.056800450371719706,False
TRAPPC1,0.157,0.444,0.8774038780716068,0.056800450371719706,False
AKAP3,-0.121,0.444,0.8774038780716068,0.056800450371719706,False
TMEM43,0.0616,0.444,0.8774038780716068,0.056800450371719706,False
IFRD1,0.0994,0.444,0.8774038780716068,0.056800450371719706,False
FEZ1,0.142,0.444,0.8774038780716068,0.056800450371719706,False
DNASE1,-0.0714,0.444,0.8774038780716068,0.056800450371719706,False
RPIA,0.0729,0.444,0.8774038780716068,0.056800450371719706,False
ATXN8,0.309,0.444,0.8774038780716068,0.056800450371719706,False
C11orf24,-0.0646,0.444,0.8774038780716068,0.056800450371719706,False
PLEKHB1,-0.102,0.444,0.8774038780716068,0.056800450371719706,False
FYTTD1,0.0635,0.444,0.8774038780716068,0.056800450371719706,False
MBTPS2,0.0788,0.444,0.8774038780716068,0.056800450371719706,False
CCDC93,0.0659,0.444,0.8774038780716068,0.056800450371719706,False
LOC645195,0.147,0.444,0.8774038780716068,0.056800450371719706,False
LCORL,0.3216,0.4447163914989507,0.8774038780716068,0.056800450371719706,False
HOXD11,-0.181,0.445,0.8774038780716068,0.056800450371719706,False
LINC00086,0.0926,0.445,0.8774038780716068,0.056800450371719706,False
MS4A3,0.0734,0.445,0.8774038780716068,0.056800450371719706,False
C15orf24,0.0566,0.445,0.8774038780716068,0.056800450371719706,False
MALAT1,0.142,0.445,0.8774038780716068,0.056800450371719706,False
CFL2,-0.111,0.445,0.8774038780716068,0.056800450371719706,False
LYST,-0.112,0.445,0.8774038780716068,0.056800450371719706,False
LOC645166,-0.0898,0.445,0.8774038780716068,0.056800450371719706,False
GAPT,0.449,0.445,0.8774038780716068,0.056800450371719706,False
HIST1H2BH,-0.0697,0.445,0.8774038780716068,0.056800450371719706,False
LOC100130428,0.402,0.445,0.8774038780716068,0.056800450371719706,False
LOC284408,-0.0995,0.445,0.8774038780716068,0.056800450371719706,False
ADAR,0.14,0.445,0.8774038780716068,0.056800450371719706,False
PCNXL3,-0.0927,0.445,0.8774038780716068,0.056800450371719706,False
FBXL12,0.148,0.445,0.8774038780716068,0.056800450371719706,False
TMEM72-AS1,-0.0913,0.445,0.8774038780716068,0.056800450371719706,False
RADIL,-0.27,0.445,0.8774038780716068,0.056800450371719706,False
KAAG1,-0.312,0.445,0.8774038780716068,0.056800450371719706,False
PSPN,0.169,0.445,0.8774038780716068,0.056800450371719706,False
PIP4K2C,0.0876,0.445,0.8774038780716068,0.056800450371719706,False
TPSAB1,0.456,0.445,0.8774038780716068,0.056800450371719706,False
CPEB1,0.175,0.445,0.8774038780716068,0.056800450371719706,False
TAS2R43,-0.473,0.445,0.8774038780716068,0.056800450371719706,False
C5orf63,-0.1183,0.44505704711364,0.8774038780716068,0.056800450371719706,False
APOBEC3F,-0.08045,0.44506070569916945,0.8774038780716068,0.056800450371719706,False
PRRC1,-0.0356,0.4450793110085376,0.8774038780716068,0.056800450371719706,False
PCMT1,-0.07043333333333333,0.4450824076339862,0.8774038780716068,0.056800450371719706,False
RNF13,-0.01715,0.44514070396976246,0.8774404284466042,0.05678235916429328,False
ARL13A,-0.1558,0.44520022985560637,0.8774793957084379,0.05676307250907505,False
PAG1,0.11075,0.4453564540104459,0.8774885006239971,0.05675856619919458,False
LINC00470,-0.2531,0.44536947064465615,0.8774885006239971,0.05675856619919458,False
FLJ36000,0.32356666666666667,0.44553443495808664,0.8774885006239971,0.05675856619919458,False
C2orf72,-0.15215,0.44553679934969104,0.8774885006239971,0.05675856619919458,False
TDRD10,-0.26916666666666667,0.4459800347175299,0.8774885006239971,0.05675856619919458,False
CD3E,0.277,0.446,0.8774885006239971,0.05675856619919458,False
CCDC130,-0.109,0.446,0.8774885006239971,0.05675856619919458,False
LOC100129999,-0.342,0.446,0.8774885006239971,0.05675856619919458,False
FRAT2,-0.0708,0.446,0.8774885006239971,0.05675856619919458,False
ARHGEF33,0.0718,0.446,0.8774885006239971,0.05675856619919458,False
KRT36,0.498,0.446,0.8774885006239971,0.05675856619919458,False
RP2,-0.101,0.446,0.8774885006239971,0.05675856619919458,False
KCNH1,0.28,0.446,0.8774885006239971,0.05675856619919458,False
COQ7,-0.0548,0.446,0.8774885006239971,0.05675856619919458,False
USP22,0.0733,0.446,0.8774885006239971,0.05675856619919458,False
MFSD10,-0.216,0.446,0.8774885006239971,0.05675856619919458,False
ANKRD6,-0.18,0.446,0.8774885006239971,0.05675856619919458,False
PRAMEF16,0.25,0.446,0.8774885006239971,0.05675856619919458,False
ANKHD1-EIF4EBP3,0.0686,0.446,0.8774885006239971,0.05675856619919458,False
AADACL2,0.0464,0.446,0.8774885006239971,0.05675856619919458,False
COL4A6,0.373,0.4462445821419493,0.8776565252201762,0.05667541391936238,False
LOC96610,-0.0709,0.4463559592537445,0.8776565252201762,0.05667541391936238,False
ZNF600,0.19,0.4464116391708586,0.8776565252201762,0.05667541391936238,False
PCDH18,-0.3765,0.44657493371621315,0.8776565252201762,0.05667541391936238,False
STXBP5,0.09795,0.44667882264508274,0.8776565252201762,0.05667541391936238,False
KIAA1324,-0.04966666666666667,0.44668156773848244,0.8776565252201762,0.05667541391936238,False
HBB,0.19240000000000002,0.4467455978001734,0.8776565252201762,0.05667541391936238,False
TMED5,-0.07525,0.4468531625758826,0.8776565252201762,0.05667541391936238,False
EYS,-0.19663333333333333,0.44696784088663966,0.8776565252201762,0.05667541391936238,False
SNORA12,-0.131,0.447,0.8776565252201762,0.05667541391936238,False
MCCC2,0.0802,0.447,0.8776565252201762,0.05667541391936238,False
IL29,0.182,0.447,0.8776565252201762,0.05667541391936238,False
ZNF502,0.137,0.447,0.8776565252201762,0.05667541391936238,False
ZNF131,-0.0847,0.447,0.8776565252201762,0.05667541391936238,False
LOC100130000,-0.129,0.447,0.8776565252201762,0.05667541391936238,False
SLC36A3,0.452,0.447,0.8776565252201762,0.05667541391936238,False
CST5,0.0685,0.447,0.8776565252201762,0.05667541391936238,False
ACCS,-0.101,0.447,0.8776565252201762,0.05667541391936238,False
PSG2,-0.171,0.447,0.8776565252201762,0.05667541391936238,False
LOC100130269,-0.487,0.447,0.8776565252201762,0.05667541391936238,False
LRRC30,0.271,0.447,0.8776565252201762,0.05667541391936238,False
HLA-L,0.277,0.447,0.8776565252201762,0.05667541391936238,False
YDJC,0.0906,0.447,0.8776565252201762,0.05667541391936238,False
TBC1D10B,0.06921000000000001,0.4470441298221818,0.877665094227484,0.05667117370201652,False
SHQ1,0.1132,0.44721279210835174,0.8777220147079912,0.05664300868875604,False
DNAH10,-0.7376666666666667,0.44736216539722296,0.8777220147079912,0.05664300868875604,False
LRRC27,0.065825,0.4474331863427079,0.8777220147079912,0.05664300868875604,False
KRAS,-0.08735000000000001,0.44744623729242117,0.8777220147079912,0.05664300868875604,False
GPC3,0.4355,0.4475944039242008,0.8777220147079912,0.05664300868875604,False
XLOC_003280,0.3095,0.447640697633119,0.8777220147079912,0.05664300868875604,False
AFF1,0.19840000000000002,0.4477136223357582,0.8777220147079912,0.05664300868875604,False
CLEC7A,0.36195,0.447748083705231,0.8777220147079912,0.05664300868875604,False
JPH4,-0.5385,0.4477795548732547,0.8777220147079912,0.05664300868875604,False
PEX3,-0.10869999999999999,0.4477962153348567,0.8777220147079912,0.05664300868875604,False
LOC100129900,0.0715,0.448,0.8777220147079912,0.05664300868875604,False
CAMK2N2,0.0766,0.448,0.8777220147079912,0.05664300868875604,False
AMPH,-0.21,0.448,0.8777220147079912,0.05664300868875604,False
RNF181,0.113,0.448,0.8777220147079912,0.05664300868875604,False
FNDC8,0.0649,0.448,0.8777220147079912,0.05664300868875604,False
RABGGTA,-0.0575,0.448,0.8777220147079912,0.05664300868875604,False
LOC100132071,-0.424,0.448,0.8777220147079912,0.05664300868875604,False
CFHR4,-0.114,0.448,0.8777220147079912,0.05664300868875604,False
FAM22G,0.108,0.448,0.8777220147079912,0.05664300868875604,False
LOC439951,0.18,0.448,0.8777220147079912,0.05664300868875604,False
ARL2BP,-0.0966,0.448,0.8777220147079912,0.05664300868875604,False
CSAD,-0.117,0.448,0.8777220147079912,0.05664300868875604,False
OR52E8,-0.857,0.448,0.8777220147079912,0.05664300868875604,False
SIRT3,-0.005399999999999995,0.4480275573241008,0.8777220147079912,0.05664300868875604,False
ALDH7A1,-0.19210000000000002,0.44809170493752315,0.8777697718714895,0.056619379216100725,False
PPP1R27,0.13555,0.44817186435264234,0.8778488833978674,0.05658023894007213,False
EIF3B,0.0801,0.44821810841748566,0.8778615556732919,0.05657396968385804,False
EME2,-0.135,0.4489445433125884,0.8789120059912399,0.05605460299833495,False
GPR20,-0.173,0.449,0.8789120059912399,0.05605460299833495,False
GALK2,-0.0728,0.449,0.8789120059912399,0.05605460299833495,False
EDDM3B,0.0494,0.449,0.8789120059912399,0.05605460299833495,False
OR52D1,0.0612,0.449,0.8789120059912399,0.05605460299833495,False
LCT,-0.235,0.449,0.8789120059912399,0.05605460299833495,False
CLDN4,0.14031000000000002,0.4490332010129682,0.8789120059912399,0.05605460299833495,False
MEG3,-0.020000000000000007,0.44907580251735224,0.8789174458952275,0.056051915001178725,False
SYNGAP1,0.12050000000000001,0.44938768578465704,0.8793227091633466,0.05585171071887664,False
ACVR1C,-0.41733333333333333,0.44953476552948024,0.8793227091633466,0.05585171071887664,False
UBE2V1,0.0953,0.44976591445849345,0.8793227091633466,0.05585171071887664,False
GTF3C4,0.3311,0.44987103324312094,0.8793227091633466,0.05585171071887664,False
LOC100130152,0.5301,0.449977975133688,0.8793227091633466,0.05585171071887664,False
ITIH6,0.466,0.45,0.8793227091633466,0.05585171071887664,False
PTPRT,-0.217,0.45,0.8793227091633466,0.05585171071887664,False
ZNF175,0.152,0.45,0.8793227091633466,0.05585171071887664,False
SIAE,-0.0736,0.45,0.8793227091633466,0.05585171071887664,False
LUC7L2,-0.0554,0.45,0.8793227091633466,0.05585171071887664,False
LOC158960,0.196,0.45,0.8793227091633466,0.05585171071887664,False
C7,-0.199,0.45,0.8793227091633466,0.05585171071887664,False
WDR35,-0.119,0.45,0.8793227091633466,0.05585171071887664,False
TBX4,0.0469,0.45,0.8793227091633466,0.05585171071887664,False
C1orf94,-0.278,0.45,0.8793227091633466,0.05585171071887664,False
FMN1,-0.197,0.45,0.8793227091633466,0.05585171071887664,False
MRPL3,-0.0603,0.45,0.8793227091633466,0.05585171071887664,False
GNGT2,0.0484,0.45,0.8793227091633466,0.05585171071887664,False
AHCTF1,-0.09914999999999999,0.45064127720732794,0.8804193348664426,0.055310428483977846,False
C6orf48,0.125,0.450725973555713,0.8804193348664426,0.055310428483977846,False
CNOT3,0.03815,0.450733337825183,0.8804193348664426,0.055310428483977846,False
MDGA1,0.58,0.450784884887787,0.8804193348664426,0.055310428483977846,False
ZNF300,0.27649999999999997,0.45097262169675156,0.8804193348664426,0.055310428483977846,False
ZNF221,-0.441,0.451,0.8804193348664426,0.055310428483977846,False
CLCA4,-0.171,0.451,0.8804193348664426,0.055310428483977846,False
RIN1,0.115,0.451,0.8804193348664426,0.055310428483977846,False
MZF1,-0.0725,0.451,0.8804193348664426,0.055310428483977846,False
BTBD17,-0.335,0.451,0.8804193348664426,0.055310428483977846,False
PARD6G,-0.147,0.451,0.8804193348664426,0.055310428483977846,False
OPN3,-0.0953,0.45176517884108425,0.8814124352853994,0.054820826599264134,False
EPN1,0.0599,0.452,0.8814124352853994,0.054820826599264134,False
SLA,-0.505,0.452,0.8814124352853994,0.054820826599264134,False
LOC386597,0.862,0.452,0.8814124352853994,0.054820826599264134,False
HLTF,-0.0803,0.452,0.8814124352853994,0.054820826599264134,False
DCLK3,-0.492,0.452,0.8814124352853994,0.054820826599264134,False
SLC7A1,0.207,0.452,0.8814124352853994,0.054820826599264134,False
UMOD,0.271,0.452,0.8814124352853994,0.054820826599264134,False
H2BFM,0.288,0.452,0.8814124352853994,0.054820826599264134,False
LOC100128591,0.559,0.452,0.8814124352853994,0.054820826599264134,False
TMC4,0.0857,0.452,0.8814124352853994,0.054820826599264134,False
LOC100130357,0.124,0.452,0.8814124352853994,0.054820826599264134,False
ITGAD,0.2675,0.4520278807029784,0.8814124352853994,0.054820826599264134,False
TNKS1BP1,-0.06249999999999999,0.452093995213779,0.881463477770611,0.05479567738766955,False
HECTD2,-0.23115666666666668,0.45263221077979787,0.8818989210064827,0.054581188751078154,False
ABCB5,0.28376666666666667,0.4527291754383801,0.8818989210064827,0.054581188751078154,False
C20orf118,-0.192,0.453,0.8818989210064827,0.054581188751078154,False
TCEB3B,0.0486,0.453,0.8818989210064827,0.054581188751078154,False
C11orf16,0.0497,0.453,0.8818989210064827,0.054581188751078154,False
LOC100128429,0.159,0.453,0.8818989210064827,0.054581188751078154,False
ERVH-3,-0.371,0.453,0.8818989210064827,0.054581188751078154,False
PLK5,-0.098,0.453,0.8818989210064827,0.054581188751078154,False
ATP6V0D2,-0.599,0.453,0.8818989210064827,0.054581188751078154,False
TTLL10,-0.255,0.453,0.8818989210064827,0.054581188751078154,False
NT5DC4,-0.0557,0.453,0.8818989210064827,0.054581188751078154,False
DIRAS2,-0.678,0.453,0.8818989210064827,0.054581188751078154,False
TMEM186,-0.132,0.453,0.8818989210064827,0.054581188751078154,False
ARAP3,0.174,0.453,0.8818989210064827,0.054581188751078154,False
C14orf101,-0.0898,0.453,0.8818989210064827,0.054581188751078154,False
FAM90A7,-0.11080000000000001,0.453018745444316,0.8818989210064827,0.054581188751078154,False
FAM195A,0.1071,0.45302241192017423,0.8818989210064827,0.054581188751078154,False
PCYT1B,0.014500000000000006,0.45314339159124994,0.8818989210064827,0.054581188751078154,False
SULT4A1,-0.112,0.4532588467833,0.8818989210064827,0.054581188751078154,False
FOXN2,0.03575,0.4534054208078322,0.8818989210064827,0.054581188751078154,False
OSBPL3,-0.13795000000000002,0.45353547177282305,0.8818989210064827,0.054581188751078154,False
TNIK,-0.08945,0.4535940760027377,0.8818989210064827,0.054581188751078154,False
CPNE1,0.0352,0.4537680196610565,0.8818989210064827,0.054581188751078154,False
ARMCX6,0.0829,0.4539309263252024,0.8818989210064827,0.054581188751078154,False
PTPRC,0.43967999999999996,0.45396181933642654,0.8818989210064827,0.054581188751078154,False
NARG2,-0.282,0.454,0.8818989210064827,0.054581188751078154,False
MILR1,0.465,0.454,0.8818989210064827,0.054581188751078154,False
MMP3,-0.138,0.454,0.8818989210064827,0.054581188751078154,False
RABL5,0.0667,0.454,0.8818989210064827,0.054581188751078154,False
PODXL,0.101,0.454,0.8818989210064827,0.054581188751078154,False
MARCH6,-0.0683,0.454,0.8818989210064827,0.054581188751078154,False
DPY19L2P1,0.0878,0.454,0.8818989210064827,0.054581188751078154,False
OR1A2,-0.479,0.454,0.8818989210064827,0.054581188751078154,False
FZD2,0.14,0.454,0.8818989210064827,0.054581188751078154,False
PTGDR2,-0.191,0.454,0.8818989210064827,0.054581188751078154,False
TMEM116,-0.069,0.454,0.8818989210064827,0.054581188751078154,False
CCDC37,0.495,0.454,0.8818989210064827,0.054581188751078154,False
KRT82,0.0765,0.454,0.8818989210064827,0.054581188751078154,False
IFITM3,-0.0701,0.454,0.8818989210064827,0.054581188751078154,False
ENC1,0.12,0.454,0.8818989210064827,0.054581188751078154,False
CNTF,0.198,0.454,0.8818989210064827,0.054581188751078154,False
SEC22A,-0.0756,0.454,0.8818989210064827,0.054581188751078154,False
LCN1,0.20143333333333333,0.4540354963253438,0.8818989210064827,0.054581188751078154,False
LFNG,0.249545,0.4542309845606418,0.8820269833229305,0.054518128554122906,False
GATA4,-0.021100000000000004,0.45441737794550763,0.8820269833229305,0.054518128554122906,False
C19orf55,0.1372,0.4545199066168275,0.8820269833229305,0.054518128554122906,False
ZC3H14,-0.0277,0.45451993391290557,0.8820269833229305,0.054518128554122906,False
NXN,0.11745,0.45452721908261495,0.8820269833229305,0.054518128554122906,False
KRTAP4-1,0.20625,0.4545308752781756,0.8820269833229305,0.054518128554122906,False
LOC647070,0.202,0.455,0.8820269833229305,0.054518128554122906,False
TRIM23,-0.164,0.455,0.8820269833229305,0.054518128554122906,False
CLEC5A,0.045,0.455,0.8820269833229305,0.054518128554122906,False
BCL2L10,-0.08,0.455,0.8820269833229305,0.054518128554122906,False
HYAL2,0.0693,0.455,0.8820269833229305,0.054518128554122906,False
TAF3,0.168,0.455,0.8820269833229305,0.054518128554122906,False
IL10RA,0.445,0.455,0.8820269833229305,0.054518128554122906,False
TNIP2,0.0794,0.455,0.8820269833229305,0.054518128554122906,False
LOC157740,0.283,0.455,0.8820269833229305,0.054518128554122906,False
PIK3C2G,-0.166,0.455,0.8820269833229305,0.054518128554122906,False
PMAIP1,-0.124,0.455,0.8820269833229305,0.054518128554122906,False
PPWD1,-0.0478,0.455,0.8820269833229305,0.054518128554122906,False
CCDC85B,-0.094,0.455,0.8820269833229305,0.054518128554122906,False
MCM8,0.061,0.455,0.8820269833229305,0.054518128554122906,False
PPP6R3,-0.102,0.455,0.8820269833229305,0.054518128554122906,False
ETHE1,0.0887,0.455,0.8820269833229305,0.054518128554122906,False
TNFRSF6B,0.0015000000000000013,0.45502058049544136,0.8820269833229305,0.054518128554122906,False
WIPF3,0.009899999999999997,0.45508749666796655,0.8820679492785308,0.054497958110755584,False
GFAP,-0.3682,0.45538939175955995,0.8820679492785308,0.054497958110755584,False
ITPR2,-0.18615,0.4554988908831338,0.8820679492785308,0.054497958110755584,False
HEATR7A,0.040233333333333336,0.4557709149633874,0.8820679492785308,0.054497958110755584,False
LOC100133331,0.025999999999999995,0.45598406822522486,0.8820679492785308,0.054497958110755584,False
ZDHHC13,0.113,0.456,0.8820679492785308,0.054497958110755584,False
CCNYL1,0.658,0.456,0.8820679492785308,0.054497958110755584,False
MED13L,-0.117,0.456,0.8820679492785308,0.054497958110755584,False
LOC100131756,-0.152,0.456,0.8820679492785308,0.054497958110755584,False
POLR2B,0.134,0.456,0.8820679492785308,0.054497958110755584,False
DISC2,-0.355,0.456,0.8820679492785308,0.054497958110755584,False
LOC646976,-0.282,0.456,0.8820679492785308,0.054497958110755584,False
C11orf84,0.23,0.456,0.8820679492785308,0.054497958110755584,False
NOP10,-0.0562,0.456,0.8820679492785308,0.054497958110755584,False
TTK,-0.325,0.456,0.8820679492785308,0.054497958110755584,False
PRAMEL,0.0446,0.456,0.8820679492785308,0.054497958110755584,False
CD19,0.159,0.456,0.8820679492785308,0.054497958110755584,False
CXorf48,0.605,0.456,0.8820679492785308,0.054497958110755584,False
LRRC4,0.168,0.456,0.8820679492785308,0.054497958110755584,False
MEOX1,0.332,0.456,0.8820679492785308,0.054497958110755584,False
LOC100190986,-0.217,0.456,0.8820679492785308,0.054497958110755584,False
COL6A1,0.114,0.456,0.8820679492785308,0.054497958110755584,False
USP50,-0.713,0.456,0.8820679492785308,0.054497958110755584,False
ELK1,0.10563333333333332,0.45600923952147643,0.8820679492785308,0.054497958110755584,False
CPSF3L,-0.0727,0.45607886371107664,0.8820679492785308,0.054497958110755584,False
ABLIM1,0.022300000000000004,0.4563196153563456,0.8820679492785308,0.054497958110755584,False
DCTN1,0.14200000000000002,0.45637043718117565,0.8820679492785308,0.054497958110755584,False
LRPPRC,-0.05833333333333335,0.45661308433244063,0.8820679492785308,0.054497958110755584,False
POM121L1P,-0.026233333333333334,0.4566259155909387,0.8820679492785308,0.054497958110755584,False
DOCK8,0.31160000000000004,0.4566770809452634,0.8820679492785308,0.054497958110755584,False
SOAT2,-0.0938,0.457,0.8820679492785308,0.054497958110755584,False
TMEM161A,0.051,0.457,0.8820679492785308,0.054497958110755584,False
IDI2,-0.475,0.457,0.8820679492785308,0.054497958110755584,False
RPUSD4,-0.0737,0.457,0.8820679492785308,0.054497958110755584,False
PLCG2,0.115,0.457,0.8820679492785308,0.054497958110755584,False
ALG11,-0.124,0.457,0.8820679492785308,0.054497958110755584,False
TUBA1B,0.108,0.457,0.8820679492785308,0.054497958110755584,False
