GENE_SYMBOL,logFC,P.Value,FDR
MCART6,0.0246,0.90186878,1.0
LOC646014,-0.0632,0.90188066,1.0
ISY1,-0.0141,0.90190546,1.0
B4GALT4,0.0311,0.90193606,1.0
IL18,0.0101,0.90194407,1.0
TBPL2,0.00647,0.90197441,1.0
EFHA1,0.016,0.90198375,1.0
NOXO1,-0.0331,0.9021308,1.0
RAD51C,0.00963,0.90216183,1.0
LOC100509378,-0.061,0.9021652,1.0
CXorf59,0.0065,0.90234761,1.0
LOC387720,0.00697,0.90236214,1.0
APLF,0.0129,0.90236306,1.0
CD226,0.0135,0.90237037,1.0
CDKN2D,-0.00887,0.90237608,1.0
RNASE10,0.00641,0.90242065,1.0
NME5,-0.0316,0.90251176,1.0
FLJ23152,0.0477,0.90256755,1.0
SERPINB5,-0.0787,0.90281407,1.0
SLC25A14,0.0153,0.90283028,1.0
ANP32C,-0.0658,0.90294835,1.0
NENF,0.00853,0.90295905,1.0
MT1L,0.0128,0.9029696,1.0
SCN3A,0.0856,0.90297189,1.0
COPZ2,0.0128,0.90301907,1.0
FLRT2,-0.0795,0.90306299,1.0
NTN1,-0.00947,0.90306317,1.0
BANK1,-0.0331,0.90308438,1.0
TAS2R10,-0.0426,0.90308488,1.0
GOLGA6L7P,0.0449,0.90315769,1.0
OR4C13,0.00645,0.90318236,1.0
ZNF772,-0.0673,0.90329344,1.0
TMEM102,-0.0202,0.90333318,1.0
KIAA1377,-0.00642,0.90333747,1.0
TMEM8A,0.0228,0.90336304,1.0
OR51A4,0.00445,0.9918957961911048,1.0
LOC401497,0.00665,0.90361382,1.0
PIK3R1,-0.00873,0.90362664,1.0
PATZ1,-0.0236,0.90364908,1.0
ITGAE,-0.00752,0.90366193,1.0
YKT6,0.0133,0.90366271,1.0
FASTKD5,0.00943,0.90368025,1.0
PRKCQ,-0.0137,0.90368875,1.0
FAM41AY1,0.00682,0.90389647,1.0
ADAMTS18,-0.0069,0.90392077,1.0
AKAP13,-0.0243,0.90397622,1.0
ETAA1,0.0109,0.90402911,1.0
SPANXN2,-0.0912,0.90405904,1.0
GFI1,0.0177,0.90408128,1.0
LOC729313,0.0156,0.90415762,1.0
LOC286370,-0.00647,0.90416722,1.0
ANO2,0.0519,0.90419906,1.0
NMI,-0.0133,0.90425737,1.0
ERGIC2,-0.0201,0.90432795,1.0
FAM127C,-0.021,0.90435204,1.0
RNF182,0.0684,0.90436449,1.0
ESCO1,-0.0199,0.90441067,1.0
FEM1B,-0.0188,0.90445581,1.0
LOC100653296,0.0142,0.90446566,1.0
MELK,0.00988,0.90448732,1.0
IFNB1,0.0536,0.90452691,1.0
KRTAP10-8,-0.0513,0.90469368,1.0
ANKRD34C,0.00631,0.90475151,1.0
TFAP2E,0.0275,0.90476445,1.0
C17orf72,0.00636,0.90479048,1.0
NCAN,0.0269,0.90481001,1.0
LOC284933,0.0288,0.90488981,1.0
AP1S1,0.0259,0.90497444,1.0
DIAPH2,-0.015,0.90498495,1.0
C14orf86,0.00629,0.90505432,1.0
PGBD1,-0.0317,0.90510729,1.0
LOC400456,-0.0626,0.90511245,1.0
ZMYND19,0.0108,0.90515396,1.0
TEX15,-0.0297,0.90518794,1.0
C6orf99,0.0716,0.90521556,1.0
HCG4B,0.025050000000000003,0.9868295534068602,1.0
TAS2R41,-0.00684,0.90525052,1.0
FLJ42220,0.00629,0.9052564,1.0
LOC643714,0.00669,0.90535014,1.0
SNRPD2,-0.0185,0.90539552,1.0
ZNF214,0.0222,0.90540016,1.0
DSCAML1,0.00667,0.90543316,1.0
HEATR6,-0.00781,0.90547994,1.0
TRIM38,-0.0222,0.90550285,1.0
FCGR1B,-0.0596,0.90556392,1.0
XLOC_005365,-0.0113,0.90557374,1.0
OR4C12,0.00623,0.90558679,1.0
MED29,0.00657,0.90564376,1.0
SPATA8,0.0389,0.90573921,1.0
DENND4B,-0.0203,0.90578405,1.0
TMEM159,0.0205,0.90579281,1.0
PRDX3,-0.0167,0.90582726,1.0
RNF113A,-0.00987,0.90583014,1.0
PDZD4,-0.0225,0.90593538,1.0
DNAJC8,-0.0093,0.9059519,1.0
AOC3,0.0168,0.90596517,1.0
LOC646719,0.0522,0.90597003,1.0
TMCC3,0.00909,0.90602005,1.0
GPC2,-0.036,0.90602406,1.0
DPH2,0.0089,0.90603106,1.0
PTMS,0.0273,0.90612056,1.0
EXOC5,-0.015,0.90612786,1.0
POU3F4,0.0616,0.90613458,1.0
LOC100192378,0.0593,0.9061747,1.0
DNER,-0.0241,0.90623775,1.0
LOC100130331,0.00654,0.90623838,1.0
ACCN3,-0.0151,0.90624279,1.0
BRF2,-0.0146,0.90628072,1.0
OR10G8,-0.0789,0.906323,1.0
DKK3,-0.019164999999999998,0.9939062443449594,1.0
FLJ44511,0.0381,0.90645545,1.0
C6orf124,-0.0311,0.90646495,1.0
LOC153577,-0.0395,0.9064742,1.0
NFE2L3,0.0262,0.90649747,1.0
TSPAN31,0.0172,0.9065409,1.0
PAPL,-0.0372,0.90658077,1.0
RASSF3,0.007299999999999999,0.992210731019264,1.0
ZBTB25,-0.0192,0.90661679,1.0
C7orf40,-0.00623,0.90662838,1.0
GDF5,-0.0463,0.90665819,1.0
FFAR1,-0.0693,0.90668729,1.0
CD38,-0.013,0.9066958,1.0
LINC00346,0.0365,0.90671894,1.0
CPT2,0.011,0.90678039,1.0
BET1L,0.01615666666666667,0.9980652590656627,1.0
FRZB,-0.0283,0.90681207,1.0
OLAH,0.012835000000000001,0.9869245217128567,1.0
CLDN23,0.00733,0.90691793,1.0
PDGFRL,-0.0224,0.90692997,1.0
C20orf3,0.0208,0.90697851,1.0
ADSS,-0.0139,0.90706919,1.0
CA14,-0.031,0.90710502,1.0
SLC22A18AS,0.0135,0.90715994,1.0
ADORA1,0.044,0.90717018,1.0
C1orf174,0.012,0.90718351,1.0
LOC100132731,0.0621,0.90719315,1.0
SOCS7,0.0348,0.90719492,1.0
ANGEL1,-0.0144,0.9072228,1.0
NBPF22P,-0.11,0.90726317,1.0
HN1,0.007299999999999999,0.9836961848036916,1.0
DAAM1,0.0133,0.90728774,1.0
USP7,0.0183,0.90744477,1.0
AP3S2,0.00643,0.90756635,1.0
PKHD1L1,0.00712,0.90757597,1.0
C19orf70,0.00947,0.90758176,1.0
TMEM8C,0.035483499999999994,0.9954184082453907,1.0
LOC100130236,-0.0409,0.9077964,1.0
LIN37,0.0087,0.90780597,1.0
SPATA20,0.0139,0.90781875,1.0
RNF214,0.0365,0.90788325,1.0
FLJ43315,0.0638,0.90789252,1.0
PUS1,0.0085,0.90790387,1.0
DNAJC7,0.0286,0.90797381,1.0
C20orf107,0.04,0.90798147,1.0
FBXL12,0.0122,0.90799497,1.0
WIBG,-0.0106,0.90821639,1.0
PROKR1,-0.0446,0.90830073,1.0
FAM103A1,-0.0257,0.90840866,1.0
S100Z,-0.0305,0.90840967,1.0
IRF5,0.0083,0.90843058,1.0
ATP6V1A,-0.0118,0.90846276,1.0
SELK,-0.0089,0.90847401,1.0
LOC158572,0.0562,0.90853148,1.0
CASP1,0.0121,0.90857953,1.0
ZC3H4,0.00743,0.90881071,1.0
AMN,0.0616,0.90885223,1.0
PRLHR,-0.0103,0.90885381,1.0
KLF16,-0.00873,0.90885482,1.0
C18orf21,0.0154,0.90887415,1.0
TXNRD3,-0.0103,0.90892614,1.0
LOC387647,-0.0102,0.90894452,1.0
C2orf40,0.0941,0.90910091,1.0
SHC1,-0.00047500000000000016,0.9932232333002518,1.0
ESRP1,0.0367,0.90916848,1.0
DEFB129,-0.0218,0.90919398,1.0
KIAA0748,0.0833,0.90920755,1.0
XLOC_001663,-0.0424,0.90924916,1.0
SALL3,0.0362,0.90942936,1.0
EPDR1,0.0092,0.90943598,1.0
TTTY21,0.00623,0.90948004,1.0
RNF149,0.0072,0.90951036,1.0
RUNDC3B,-0.0101,0.90952093,1.0
KIAA0586,0.00683,0.90961489,1.0
FST,0.0194,0.9097045,1.0
RPLP2,0.00733,0.90973884,1.0
TBC1D26,-0.0354,0.90977161,1.0
LOC100133461,0.00627,0.90977596,1.0
SSX2,-0.004345,0.9904738865661342,1.0
ACTR10,0.0138,0.90987426,1.0
LOC646324,-0.006,0.90990739,1.0
LRBA,-0.0138,0.90991411,1.0
SLC26A6,0.021,0.9100352,1.0
EEF1E1,0.0136,0.91010453,1.0
ACTN3,-0.0297,0.91028911,1.0
FAM78A,-0.0354,0.91029084,1.0
MUC19,0.00635,0.91045181,1.0
ECH1,-0.0122,0.9104657,1.0
DPEP2,-0.0586,0.91047787,1.0
KCNH6,-0.099,0.91049755,1.0
LYL1,-0.0229,0.91052785,1.0
MESDC1,-0.0077,0.91053964,1.0
ZBTB32,0.024645,0.9942062411117598,1.0
SLC30A6,-0.00603,0.91072138,1.0
TBP,-0.0166,0.91081561,1.0
SLC6A3,-0.021449999999999997,0.9916293922876727,1.0
UG0898H09,-0.0929,0.91083829,1.0
ADIPOR2,0.0191,0.91084197,1.0
SNCA,-0.0082,0.9108655,1.0
UBE2E2,-0.0162,0.91098449,1.0
CDK5R2,0.0628,0.91101925,1.0
SLC16A14,-0.0604,0.91106832,1.0
ITGA9,-0.0716,0.91123393,1.0
ACAP2,0.0116,0.9112399,1.0
CXCR2P1,-0.0119,0.91133598,1.0
RCE1,0.00642,0.9114122,1.0
LPAR4,0.00591,0.91150451,1.0
APC2,-0.0219,0.91154761,1.0
LOC389199,-0.0998,0.9116107,1.0
C22orf29,-0.00883,0.91174624,1.0
SPINLW1,-0.00632,0.91185332,1.0
CUL7,-0.0202,0.91189409,1.0
CABS1,-0.00625,0.91193083,1.0
LOC401098,0.00578,0.91193583,1.0
OR9G1,-0.00597,0.91195826,1.0
LOC100507050,-0.0714,0.91200454,1.0
FTSJ3,0.03,0.91205694,1.0
TRUB2,0.016,0.9120787,1.0
MOCS2,-0.0173,0.91209795,1.0
RSAD1,0.00707,0.91210942,1.0
JMJD6,0.0165,0.91212721,1.0
ST6GALNAC4,-0.014,0.91214458,1.0
C21orf96,-0.0784,0.91215349,1.0
LOC389602,0.0286,0.91222615,1.0
LOC100272216,-0.015,0.91223892,1.0
ASPRV1,-0.0215,0.91244095,1.0
MKNK1,-0.0069,0.91251131,1.0
FUT11,-0.011479999999999999,0.9936163025571421,1.0
OLIG2,-0.0123,0.9125587,1.0
EEF2,0.0124,0.91269819,1.0
CPSF3L,0.008435,0.9938434170517059,1.0
MBL1P,-0.0385,0.91272101,1.0
C21orf37,0.0058,0.91289414,1.0
DLG5,-0.0138,0.91290535,1.0
LEPREL2,-0.0132,0.91292934,1.0
LOC728558,0.0145,0.91304599,1.0
PCGF6,-0.0131,0.91305205,1.0
SDCBP,-0.00897,0.91322489,1.0
FLJ42392,0.0374,0.91324631,1.0
SF3B4,-0.0328,0.9133559,1.0
COL6A6,0.00595,0.91340226,1.0
SEPHS1P1,-0.00584,0.91342084,1.0
RP9,0.00667,0.91344073,1.0
SRPR,-0.0159,0.91349538,1.0
FLJ31104,0.0261,0.91354614,1.0
GPR139,0.0282,0.91357591,1.0
UBXN2A,-0.0182,0.91359429,1.0
LOC100129722,-0.0205,0.91366305,1.0
ZNHIT3,0.0134,0.91371187,1.0
MDC1,0.0127,0.91371464,1.0
IL33,-0.0279,0.91383992,1.0
ZNF354B,0.0247,0.91386159,1.0
RNF185,0.033,0.91390243,1.0
ZBTB42,0.015,0.91393844,1.0
BCL6,-0.012,0.9139404,1.0
HILPDA,-0.00877,0.91399248,1.0
KCTD4,-0.00573,0.91403397,1.0
SIGLEC11,0.0518,0.91403969,1.0
AEN,-0.01085,0.9948063446538302,1.0
IL17C,-0.0566,0.91411708,1.0
IPW,-0.0243,0.9141968,1.0
CYCSP52,-0.0254,0.91420438,1.0
C1orf177,0.0165,0.91432196,1.0
APOBEC1,-0.00577,0.91438501,1.0
LOC729041,0.0146,0.91449373,1.0
ARGFX,-0.0505,0.91449794,1.0
ZNF219,-0.0121,0.91451377,1.0
SPRNP1,0.0113,0.91452558,1.0
IQCF3,-0.026,0.91456397,1.0
ZNF529,-0.0128,0.91459057,1.0
RTN4RL2,0.0211,0.91459757,1.0
MESDC2,-0.0186,0.91466139,1.0
GABRA2,-0.00581,0.91468629,1.0
PCDHB5,0.0338,0.91472827,1.0
FLJ26850,0.0615,0.91477166,1.0
NBPF15,-0.00847,0.91478506,1.0
ANGPT4,-0.0571,0.9147933,1.0
LOC653581,0.0454,0.91480232,1.0
C18orf26,0.00572,0.91481912,1.0
LOC401431,-0.0248,0.91486638,1.0
LOC100240734,0.0586,0.91487702,1.0
LZTFL1,-0.0274,0.9149413,1.0
NDUFB9,0.0065,0.91500361,1.0
PFKL,0.0357,0.91501551,1.0
TUBB3,0.044,0.91505087,1.0
MAGEB2,-0.0571,0.9150602,1.0
LOC100130931,0.00639,0.91507798,1.0
SEC22B,-0.00953,0.91511878,1.0
S100A13,-0.0118,0.91513662,1.0
PCP2,0.0101,0.9151627,1.0
CD3E,0.0403,0.9151692,1.0
STXBP1,-0.0235,0.91519451,1.0
PFDN2,-0.0135,0.91526817,1.0
RPTN,-0.00557,0.9153957,1.0
RIMS4,0.06,0.91541569,1.0
MAGEA10,0.00564,0.91541897,1.0
KIAA1383,0.00579,0.91542044,1.0
TMIE,0.018,0.91543303,1.0
CDR1,-0.00555,0.91546871,1.0
MYO1C,0.00923,0.91562772,1.0
PTBP2,0.0104,0.91581251,1.0
CAPN11,-0.00638,0.91582758,1.0
ZNF85,-0.0755,0.91582892,1.0
HAGHL,-0.00838,0.91583882,1.0
VWA2,-0.014974999999999999,0.9949879272727302,1.0
TLN2,0.013,0.91587242,1.0
DKFZp686O1327,0.049,0.9158736,1.0
APCDD1L,0.0753,0.91595112,1.0
HIBADH,0.0104,0.91597478,1.0
RAB7L1,-0.00563,0.91618833,1.0
MSX2P1,0.0269,0.91620441,1.0
LOC283050,0.0235,0.9163264,1.0
XLOC_006555,-0.0232,0.91639313,1.0
RNF175,0.0544,0.91651916,1.0
STK19,0.0068,0.91654144,1.0
TDRD7,-0.0137,0.91657773,1.0
WDR31,-0.0181,0.91661608,1.0
IL1RAPL2,-0.0332,0.91667809,1.0
ADRB3,-0.0338,0.91668138,1.0
TPD52L2,0.0161,0.91669212,1.0
FAM13C,0.00546,0.91669313,1.0
CBX7,0.024465,0.9870984236130773,1.0
WFDC1,0.0534,0.91681153,1.0
LOC730227,-0.0254,0.91685618,1.0
BBS2,-0.00913,0.91690304,1.0
DNAJC22,-0.013,0.91690528,1.0
AP1M1,0.0198,0.9170071,1.0
WFDC9,0.0468,0.91706169,1.0
PCDHB13,-0.053,0.91710203,1.0
TMEM143,-0.00967,0.91711036,1.0
TAF9B,0.0229,0.91719778,1.0
LYZL2,0.0684,0.91720499,1.0
STK32A,0.00628,0.91725455,1.0
KRTAP20-1,0.0581,0.91728135,1.0
PIM3,-0.00723,0.91736685,1.0
LOC100129060,-0.0558,0.91746998,1.0
IFI30,-0.0076,0.91748922,1.0
IL10RB,0.0145,0.91752207,1.0
LOC100129408,-0.00545,0.91756603,1.0
LRRCC1,-0.072,0.917668,1.0
C10orf55,0.00541,0.91768183,1.0
LGALSL,0.0114,0.91771036,1.0
LDLRAD2,0.00579,0.91777042,1.0
MGC45922,0.015,0.91782503,1.0
CR1L,-0.00554,0.91789202,1.0
ATP5D,0.00703,0.91791181,1.0
PRDM14,0.0598,0.91792591,1.0
RUFY3,0.0355,0.91796887,1.0
PDE4C,0.035,0.91797784,1.0
SULT2B1,-0.0366,0.91797928,1.0
DLD,-0.0213,0.91801394,1.0
HIST1H4H,0.0143,0.91807039,1.0
OR51E2,-0.00543,0.91809122,1.0
PSD,-0.0511,0.91815766,1.0
UPK1A,0.0116,0.91838834,1.0
CCNT2,0.0314,0.91841341,1.0
SYNPO2L,-0.0202585,0.9960701048211832,1.0
XLOC_003863,-0.0148,0.91842971,1.0
CHAC2,-0.0132,0.91843981,1.0
LOC400958,0.00534,0.9184799,1.0
LOC100129413,0.0057,0.91848393,1.0
OR10Z1,0.00568,0.91849352,1.0
LOC100131180,0.0305,0.91858598,1.0
SNAR-E,-0.0236,0.91862682,1.0
REM1,0.0446,0.91864463,1.0
CYP7A1,0.029,0.91876156,1.0
FTSJD1,0.0111,0.91878519,1.0
C1orf195,0.00535,0.91878667,1.0
DARS2,0.021,0.91885997,1.0
LOC100130778,0.00567,0.91887232,1.0
TREX2,-0.0455,0.91892117,1.0
PTRH2,0.0159,0.91897645,1.0
PRTN3,0.0448,0.91900358,1.0
TSFM,-0.0194,0.91902853,1.0
ADPRHL2,0.00933,0.91903221,1.0
NDUFS6,0.00733,0.91922499,1.0
PPP1R2P9,0.0055,0.91922961,1.0
OR2T11,0.00538,0.91927159,1.0
SERPINF1,-0.00663,0.91929309,1.0
IFNG,0.00541,0.91929895,1.0
TMEM132C,-0.00546,0.91934451,1.0
FAM177B,-0.0419,0.91935257,1.0
LOC645967,-0.0292,0.91940324,1.0
MS4A6E,-0.0053,0.91942607,1.0
SOX3,-0.0558,0.91944046,1.0
LCE1B,-0.0447,0.91954422,1.0
TNFRSF18,0.0673,0.91960631,1.0
SDF2,-0.00807,0.91961793,1.0
NAA40,0.0395,0.91967861,1.0
UMPS,-0.0131,0.91969296,1.0
H1FX-AS1,0.0209,0.91987162,1.0
SEMA3A,-0.00594,0.9199057,1.0
FAM157A,0.00552,0.91993162,1.0
ND6,-0.0407,0.91993572,1.0
EXOC1,-0.0206,0.91998195,1.0
SAP30BP,-0.012085,0.9923735168098008,1.0
VILL,0.0333,0.9200025,1.0
MOG,0.03565,0.9940686760394224,1.0
C19orf44,0.0331,0.92007927,1.0
AGGF1,0.0132,0.92008032,1.0
MAGEA6,-0.025485,0.9904540954988131,1.0
LOC401296,-0.00532,0.92011662,1.0
LOC729603,0.0173,0.920127,1.0
WIF1,-0.00526,0.92014198,1.0
PHF21A,0.0298,0.92014278,1.0
FAM138E,0.0247,0.92017295,1.0
GNG5,0.0063,0.92018055,1.0
C2orf47,0.0071,0.92018555,1.0
ZDHHC19,-0.0606,0.92023876,1.0
XKR9,-0.0183,0.92037952,1.0
C6orf195,0.0112,0.92045735,1.0
FBXW5,-0.00917,0.92056899,1.0
CDC23,-0.012365,0.9884219955483782,1.0
NFE2,-0.0504,0.92062776,1.0
BNIP3,0.00773,0.92063525,1.0
DDIT3,0.0107,0.92064095,1.0
ASF1A,0.0502,0.92064985,1.0
ZNF876P,0.0438,0.92066423,1.0
C9orf163,-0.0376,0.92070325,1.0
SLC38A5,-0.013,0.9208719,1.0
CD63,-0.0114,0.92097442,1.0
PCIF1,0.0192,0.920976,1.0
MYOM3,0.0677,0.92109077,1.0
EXPH5,0.0181,0.92111785,1.0
HRNR,0.0059,0.92113802,1.0
RBMS3,0.00937,0.92120494,1.0
LOC401442,-0.0053,0.92133677,1.0
LOC729987,-0.00515,0.9213638,1.0
XLOC_010204,-0.0275,0.92136743,1.0
PAPSS2,-0.0105,0.92144549,1.0
XLOC_010503,0.0722,0.92157323,1.0
SEPX1,-0.00583,0.92157849,1.0
MRAP2,-0.0137,0.92166914,1.0
GPR152,0.03,0.92172457,1.0
CD74,0.0121,0.9217415,1.0
LINC00442,-0.0338,0.92176712,1.0
LOC642980,0.004599999999999998,0.992474442493532,1.0
FAM71E1,-0.0059,0.92182524,1.0
PRLH,-0.0328,0.921888,1.0
ARMCX3-AS1,0.0519,0.92201419,1.0
SUMF2,-0.0129,0.92202839,1.0
LOC729668,-0.0133,0.92204909,1.0
GSX1,0.0389,0.92206414,1.0
TRPC6,-0.0417,0.92220154,1.0
LOC645984,-0.0692,0.92221493,1.0
ZBTB33,-0.017,0.92223291,1.0
TSL,-0.0287,0.92228141,1.0
SLC13A2,-0.0279,0.922413,1.0
NPHS1,0.021,0.92241524,1.0
C12orf11,-0.005685,0.9960074011885715,1.0
HOXA5,-0.046,0.92271359,1.0
CSN1S2BP,0.00506,0.92272413,1.0
EFR3A,0.0066,0.92275498,1.0
XLOC_001148,0.00514,0.92279832,1.0
RPL3,0.00538,0.9936143371787375,1.0
TCEB1,0.00953,0.92297288,1.0
LOC440970,-0.00516,0.92300638,1.0
ZNF121,0.0185,0.92301767,1.0
RBBP6,0.017,0.92306957,1.0
C12orf10,0.0057,0.92314637,1.0
SCARNA17,0.0243,0.92317454,1.0
TMEM95,-0.064,0.9232584,1.0
RRAS,0.00793,0.92327264,1.0
LOC100130992,-0.00517,0.92328609,1.0
ARHGEF6,-0.0327,0.92331414,1.0
RNF39,-0.0113,0.9234552,1.0
TCTE1,0.0493,0.92346376,1.0
ATXN7L2,0.0379,0.92353058,1.0
ITPR3,0.0204,0.92354711,1.0
SLC6A5,-0.0315,0.92364554,1.0
PRR23C,0.00506,0.92372898,1.0
LGALS1,-0.0058,0.92374188,1.0
LOC100132368,-0.0584,0.92374229,1.0
KDM3A,-0.0254,0.92374367,1.0
DLEU7,0.0132,0.92375217,1.0
NOSIP,0.00633,0.92380626,1.0
FTMT,0.065,0.92381259,1.0
ARHGEF16,-0.00627,0.92391,1.0
OTUD7A,-0.0146,0.92394388,1.0
CCL24,0.0206,0.92398562,1.0
NRXN2,-0.0134,0.92418435,1.0
GPR158,0.0364,0.92423052,1.0
FGD6,-0.0189,0.92423237,1.0
SLC39A6,0.0075,0.92430051,1.0
HAT1,0.00797,0.92438874,1.0
C16orf11,0.0054,0.92441338,1.0
MVP,-0.0067,0.92442795,1.0
TRPM2,-0.0304,0.92443072,1.0
DDR2,0.0151,0.92449269,1.0
LOC414300,0.00536,0.92463486,1.0
C17orf97,-0.0125,0.92466423,1.0
SFRP4,0.0396,0.9247781,1.0
LOC401177,0.005,0.92493259,1.0
RN18S1,0.0644,0.9249567,1.0
SLC30A8,0.0554,0.92496827,1.0
LOC90834,0.0055,0.92507384,1.0
LOC100134365,0.005,0.92512825,1.0
LOC285778,-0.00499,0.92514535,1.0
PGK2,0.00514,0.92525754,1.0
SLC46A2,0.0049,0.92533858,1.0
SAMD11,0.0211,0.92535349,1.0
ATP6V1H,-0.02,0.92538194,1.0
LOC100287221,-0.00504,0.92539501,1.0
SRP14,-0.00613,0.92539937,1.0
LYPD6,0.01718,0.9936725842746538,1.0
C4orf11,0.0139,0.92560857,1.0
ARSH,0.0268,0.92565546,1.0
TMX1,0.0151,0.92566559,1.0
CHGB,-0.0175,0.92574923,1.0
SLC12A2,-0.00993,0.92581122,1.0
DKFZP547L112,-0.036,0.92584134,1.0
PDE3A,-0.00494,0.92590664,1.0
LOC645591,-0.005,0.92595756,1.0
AP2B1,0.0186,0.92597139,1.0
SUV39H2,0.0129,0.92597832,1.0
LRRIQ1,-0.0019900000000000004,0.9924836922170668,1.0
SAMD7,0.0553,0.92607883,1.0
CRNN,0.0167,0.9261102,1.0
TBC1D8,-0.00787,0.92618124,1.0
POT1,-0.084,0.92620883,1.0
CHP2,-0.0347,0.92621147,1.0
TMEM156,-0.0603,0.92627612,1.0
LOC100129115,0.036,0.92628351,1.0
HSP90AA2,0.0385,0.92638091,1.0
FLJ46320,0.00492,0.92639237,1.0
LDOC1L,0.0174,0.92651744,1.0
OR5K1,0.00488,0.92657088,1.0
LOC100130093,0.00907,0.92660951,1.0
PDSS1,0.013649999999999999,0.9903419174360085,1.0
TMEM39A,-0.0168,0.92664263,1.0
LOC643542,0.0051,0.9267445,1.0
CAMK2D,-0.00115,0.9959066337603724,1.0
HSDL1,-0.0177,0.92678792,1.0
LOC100130370,-0.0451,0.92679958,1.0
ASB15,-0.0303,0.92683195,1.0
USP44,-0.0522,0.9268408,1.0
XLOC_002130,0.0829,0.92689063,1.0
HCST,0.00984,0.92692556,1.0
LOC100130264,-0.0288,0.92692653,1.0
THEG,-0.0251,0.92694933,1.0
FOXE1,0.00481,0.92699786,1.0
HTN1,0.0551,0.92701319,1.0
ASPM,-0.016875,0.9909329763865882,1.0
LOC286190,0.00501,0.92709613,1.0
ZFR2,0.0568,0.9272509,1.0
ZNRF1,-0.0101,0.92729731,1.0
LARP4,0.0232,0.92730604,1.0
JMJD7-PLA2G4B,-0.00834,0.92733348,1.0
LOC348840,0.0438,0.92736468,1.0
NBLA00301,0.00484,0.92736978,1.0
SLC10A2,0.00498,0.92739508,1.0
TRAPPC2L,0.0162,0.92743356,1.0
KCND3,0.020585,0.9946538468589394,1.0
GABRG3,0.00486,0.92755156,1.0
KRTAP22-2,0.0048,0.92755711,1.0
PHLDA2,0.016,0.92756184,1.0
FLI1,-0.0123,0.92757568,1.0
TRIM26,0.011,0.92759034,1.0
C14orf56,-0.0517,0.92759801,1.0
TRIM40,0.0297,0.92760709,1.0
IL1F10,-0.0327,0.92761571,1.0
LOC641365,-0.00477,0.92762113,1.0
CCDC105,-0.00492,0.9276225,1.0
RHOBTB2,-0.00756,0.92766655,1.0
KRT72,0.00487,0.9276753,1.0
CRX,-0.0879,0.92773969,1.0
CXorf27,-0.0182,0.92776074,1.0
GIMAP5,0.0273,0.92778974,1.0
LOC100132832,0.0096,0.92783296,1.0
LOC200830,-0.0367,0.92799001,1.0
LOC285419,-0.00495,0.92799929,1.0
LOC93622,-0.00698,0.92802592,1.0
LOC441455,0.0131,0.92810877,1.0
GPX7,-0.0267,0.92811817,1.0
UBXN2B,0.0203,0.92818925,1.0
C5orf25,0.00415,0.9940991126412829,1.0
ZNF177,-0.0347,0.92831237,1.0
C1orf112,0.00755,0.928316,1.0
SCRIB,0.009,0.92840828,1.0
SDHAF2,-0.00487,0.92844006,1.0
LOC100128343,-0.0247,0.9284849,1.0
USP12,0.00769,0.92863288,1.0
LOC284889,0.0123,0.92868134,1.0
ZNF131,-0.0117,0.92868676,1.0
GBX1,-0.00467,0.92873952,1.0
C2orf90,-0.00467,0.92875095,1.0
ALPPL2,0.0106,0.92878031,1.0
CYS1,0.0745,0.92878917,1.0
RABL5,0.00851,0.92884255,1.0
PHYHIPL,-0.0122,0.928867,1.0
LOC100129463,0.0188,0.92890224,1.0
ZNF91,0.0228,0.92893443,1.0
XLOC_002569,0.00474,0.92901366,1.0
FLJ46300,-0.0373,0.92932087,1.0
TTTY14,0.0161,0.92936507,1.0
RAB32,0.0101,0.9293762,1.0
C5orf45,-0.0217,0.92938598,1.0
ZIC5,0.0112,0.92957031,1.0
NXPH1,0.00476,0.92974903,1.0
CD44,-0.011,0.92989053,1.0
C17orf79,0.0133,0.92989638,1.0
MID2,-0.00892,0.92994416,1.0
CRLF1,-0.0113,0.92995983,1.0
KIAA0247,-0.00593,0.93001345,1.0
HMGB2,-0.0125,0.93002804,1.0
XLOC_005464,0.0508,0.93003302,1.0
SH3GL2,-0.0192,0.93006463,1.0
UBE2NL,0.00967,0.93015559,1.0
HCN3,-0.0248,0.93016164,1.0
EXD2,-0.0231,0.9301824,1.0
KIRREL3,-0.0084315,0.9974593627466215,1.0
FMN1,0.0352,0.93018934,1.0
CNGA2,0.00461,0.93023692,1.0
UGT2B10,-0.0186,0.9302849,1.0
KRTAP10-2,-0.0347,0.9302996,1.0
LOC100132612,-0.0466,0.93030172,1.0
TRPC3,-0.0314,0.93030921,1.0
UCKL1-AS1,-0.0154,0.93033774,1.0
MAPK8IP1,0.017,0.93037091,1.0
C6orf1,-0.00623,0.93039719,1.0
LOC100129973,0.0404,0.93040522,1.0
XLOC_002249,-0.0259,0.93043355,1.0
LOC100129138,-0.0245,0.93056615,1.0
CECR5,0.00623,0.93061231,1.0
CAPN2,0.00553,0.93079859,1.0
AIP,-0.00573,0.93081907,1.0
NEURL4,-0.0112,0.93085855,1.0
FUZ,-0.00754,0.93087134,1.0
LOC644277,0.046,0.93088668,1.0
CSPP1,-0.00975,0.93091903,1.0
CS,0.00543,0.93097752,1.0
LOC149950,0.0459,0.93098564,1.0
GHSR,0.0266,0.93101193,1.0
