GENE_SYMBOL,logFC,P.Value,FDR
RABL6,0.055266,0.651,0.9981180953763519
SLFN5,-0.04874867,0.651,0.9981180953763519
FAM46B,-0.05526167,0.651,0.9981180953763519
DGAT2L6,-0.05457067,0.651,0.9981180953763519
SCAP,0.05441,0.651,0.9981180953763519
GGT6,-0.063434,0.651,0.9981180953763519
DBR1,0.05008767,0.651,0.9981180953763519
ZC3H12A,0.06070367,0.651,0.9981180953763519
HPCA,-0.06833967,0.651,0.9981180953763519
SGCG,0.063141,0.651,0.9981180953763519
NFE2L2,-0.054299,0.651,0.9981180953763519
CPSF2,-0.06355833,0.652,0.9982745723398087
RAD18,-0.06141533,0.652,0.9982745723398087
KIAA1804,-0.055849,0.652,0.9982745723398087
UBR4,-0.07023867,0.652,0.9982745723398087
MIDN,-0.04586033,0.652,0.9982745723398087
C9orf172,-0.06863467,0.652,0.9982745723398087
ZNRD1,-0.0265465,0.9044014433011788,1.0
ODF3,-0.063027,0.652,0.9982745723398087
FNBP4,-0.06529,0.652,0.9982745723398087
WDFY3,-0.087272,0.652,0.9982745723398087
NFASC,0.05687167,0.652,0.9982745723398087
CDAN1,0.058514,0.652,0.9982745723398087
ASB14,-0.06531,0.652,0.9982745723398087
LOC105377102,-0.06531,0.652,0.9982745723398087
P4HB,-0.00205667,0.8184552784723824,1.0
HSPA13,0.05290767,0.652,0.9982745723398087
MAPKAP1,-0.047886,0.652,0.9982745723398087
TMEM104,-0.05348067,0.652,0.9982745723398087
CYP27B1,0.06430233,0.652,0.9982745723398087
FGFR4,-0.05039333,0.652,0.9982745723398087
MIR1-1HG,0.06995467,0.652,0.9982745723398087
CNTD1,-0.04746333,0.653,0.9983583526346266
C6orf10,-0.055819,0.653,0.9983583526346266
RNF208,0.04742067,0.7898613972757209,1.0
BYSL,0.06510733,0.653,0.9983583526346266
CIB1,0.08050633,0.653,0.9983583526346266
TDH,-0.06030433,0.653,0.9983583526346266
TMEM50A,0.049547,0.653,0.9983583526346266
IFI6,0.07713833,0.653,0.9983583526346266
PTGR1,0.05709667,0.653,0.9983583526346266
PNLIP,0.058989,0.653,0.9983583526346266
C21orf62,-0.05265433,0.653,0.9983583526346266
CDX2,-0.05683933,0.653,0.9983583526346266
TMEM9B,0.06315033,0.653,0.9983583526346266
UBE2H,0.05704867,0.653,0.9983583526346266
SKP2,0.05435,0.653,0.9983583526346266
PQLC3,-0.06060433,0.653,0.9983583526346266
LOC100133207,-0.06405967,0.653,0.9983583526346266
RIOK3,-0.05056367,0.653,0.9983583526346266
TUBB2A,-0.046875110000000005,0.9779960608637962,1.0
KCNMB2,-0.04673267,0.653,0.9983583526346266
SLC22A14,0.057209,0.653,0.9983583526346266
MIR153-2,0.04418267,0.653,0.9983583526346266
SYT2,-0.053003165000000005,0.8582783674732452,1.0
CYP1A2,-0.062811,0.654,0.9987414278495633
C11orf53,-0.05603033,0.654,0.9987414278495633
YPEL5,0.07416667,0.654,0.9987414278495633
GDF2,0.04813433,0.654,0.9987414278495633
DBNDD1,-0.06677367,0.654,0.9987414278495633
MCCD1,-0.031708889999999997,0.942874775658954,1.0
BEX5,0.07452967,0.654,0.9987414278495633
SGTA,0.04499267,0.654,0.9987414278495633
PMF1,0.060761,0.654,0.9987414278495633
LRRC7,0.05047833,0.654,0.9987414278495633
DDB1,0.04817767,0.654,0.9987414278495633
CD1B,-0.05259433,0.654,0.9987414278495633
DGKA,0.080689,0.654,0.9987414278495633
CAPSL,-0.04942067,0.654,0.9987414278495633
ARL11,0.05156633,0.654,0.9987414278495633
TSHR,0.065772,0.790973425938513,1.0
LOC143188,0.063477,0.655,0.9987414278495633
VTI1A,0.019390000000000004,0.8737761627518882,1.0
NDUFA1,0.243805,0.655,0.9987414278495633
PADI2,-0.05780133,0.655,0.9987414278495633
GTF3A,-0.06407167,0.655,0.9987414278495633
PDE3A,-0.063572,0.655,0.9987414278495633
PHOSPHO2-KLHL23,-0.05276933,0.655,0.9987414278495633
PHOSPHO2,-0.05276933,0.655,0.9987414278495633
KLHL23,-0.05276933,0.655,0.9987414278495633
CPA1,0.06907567,0.655,0.9987414278495633
TM9SF4,-0.04725667,0.655,0.9987414278495633
C19orf18,-0.06009967,0.655,0.9987414278495633
RAB15,0.05423067,0.655,0.9987414278495633
WIPF2,-0.062784,0.655,0.9987414278495633
BAG2,0.04975567,0.655,0.9987414278495633
WTH3DI,0.035823835,0.871758436192971,1.0
RAB6C,0.035823835,0.871758436192971,1.0
RGS7,-0.04556133,0.655,0.9987414278495633
LSM10,0.046799,0.655,0.9987414278495633
UBA1,-0.05572533,0.655,0.9987414278495633
HNRNPR,-0.04909,0.655,0.9987414278495633
DCTPP1,0.04751967,0.655,0.9987414278495633
SLC11A2,0.04662733,0.655,0.9987414278495633
DVL2,0.056727,0.655,0.9987414278495633
ATP23,-0.05183,0.656,0.9988241908743603
HPX,0.06086333,0.656,0.9988241908743603
DIP2C,-0.05626333,0.656,0.9988241908743603
SNORD27,-0.05887167,0.656,0.9988241908743603
C17orf74,0.06372,0.656,0.9988241908743603
CACNA1F,-0.047105,0.656,0.9988241908743603
PRSS16,0.05680567,0.656,0.9988241908743603
PDRG1,0.05365067,0.656,0.9988241908743603
TEFM,0.09534633,0.656,0.9988241908743603
EMG1,-0.07131967,0.656,0.9988241908743603
TUBGCP2,0.06551667,0.656,0.9988241908743603
AADACL3,0.06964167,0.656,0.9988241908743603
PLEKHN1,-0.05384133,0.656,0.9988241908743603
TMPRSS6,-0.05064133,0.656,0.9988241908743603
DGKZ,-0.018596164999999998,0.9056101768694937,1.0
MYO18B,0.071447,0.656,0.9988241908743603
GFRA2,-0.05058733,0.656,0.9988241908743603
AURKAIP1,0.078182835,0.8109083353629819,1.0
ORMDL2,-0.06718067,0.656,0.9988241908743603
ENHO,0.05727167,0.656,0.9988241908743603
HTATSF1P2,-0.05404067,0.656,0.9988241908743603
RBBP5,0.04915333,0.657,0.9989172056921087
GPRC5B,-0.04998433,0.657,0.9989172056921087
ZMYND19,0.054073,0.657,0.9989172056921087
ZC3H12D,-0.05153067,0.657,0.9989172056921087
C10orf2,0.05603567,0.657,0.9989172056921087
PKD2,0.07330667,0.657,0.9989172056921087
PPP1R16A,-0.05051167,0.657,0.9989172056921087
NPIPB9,-0.009921726363636368,0.9999781684677842,1.0
LOC100129112,0.089976,0.657,0.9989172056921087
TNF,0.051873670000000004,0.8661745270864485,1.0
FIP1L1,-0.04782433,0.657,0.9989172056921087
FBXW7,0.05119933,0.657,0.9989172056921087
MADCAM1,-0.053588,0.657,0.9989172056921087
LCE1B,0.05468767,0.657,0.9989172056921087
PENK,-0.05126767,0.657,0.9989172056921087
SNORA52,0.05205167,0.657,0.9989172056921087
ACSBG2,0.05393533,0.657,0.9989172056921087
LOC100128840,-0.070386,0.658,0.9989172056921087
CHRNE,0.065097,0.658,0.9989172056921087
OR6C1,0.06418,0.658,0.9989172056921087
STAC2,-0.08005067,0.658,0.9989172056921087
VTN,-0.07222333,0.658,0.9989172056921087
OR5AC2,-0.05487,0.658,0.9989172056921087
KIAA1211,0.08662233,0.658,0.9989172056921087
SCNN1G,-0.05559933,0.658,0.9989172056921087
TMEM128,-0.09721967,0.658,0.9989172056921087
SRI,0.090083,0.658,0.9989172056921087
CCL2,-0.062589,0.7953984654457747,1.0
ATP2A1,0.053086,0.658,0.9989172056921087
MICU3,0.04689167,0.658,0.9989172056921087
MAPK9,-0.04828233,0.658,0.9989172056921087
EMC3-AS1,-0.07926567,0.658,0.9989172056921087
PKIG,0.061055,0.658,0.9989172056921087
WDFY2,-0.055491,0.658,0.9989172056921087
PSMF1,0.049323,0.658,0.9989172056921087
NCR3,0.060746329999999994,0.8672006437731483,1.0
PATL1,0.074793,0.658,0.9989172056921087
ACOD1,0.062744,0.658,0.9989172056921087
SLC30A5,-0.04538033,0.658,0.9989172056921087
ROCK2,-0.07764333,0.658,0.9989172056921087
BRSK1,0.04996833,0.658,0.9989172056921087
HPS4,0.05370533,0.658,0.9989172056921087
CELF1,0.04710667,0.659,0.9990710543314435
ZNF699,0.05569367,0.659,0.9990710543314435
SMOC2,-0.05118133,0.659,0.9990710543314435
MYO7A,0.04583933,0.659,0.9990710543314435
ZNF284,0.027757333333333332,0.9570837396228378,1.0
ZNF223,0.060984,0.659,0.9990710543314435
UBTF,-0.04718433,0.659,0.9990710543314435
IP6K2,0.060129,0.659,0.9990710543314435
NYNRIN,-0.004036830000000002,0.8612989634744335,1.0
ACTR8,0.056723,0.659,0.9990710543314435
POLR2G,0.14676933,0.659,0.9990710543314435
PRICKLE3,-0.04983967,0.659,0.9990710543314435
CCDC85B,0.044493,0.659,0.9990710543314435
RNF19B,0.060019,0.659,0.9990710543314435
HTN3,-0.05503367,0.659,0.9990710543314435
GNRH2,-0.06770767,0.659,0.9990710543314435
HIRA,0.056917,0.659,0.9990710543314435
AGTPBP1,-0.09768833,0.659,0.9990710543314435
ARL6,-0.06200833,0.659,0.9990710543314435
C2orf57,-0.07030733,0.66,0.9991528703504623
AGBL4,0.050775,0.66,0.9991528703504623
RGS3,0.054054,0.66,0.9991528703504623
PLA2G7,-0.04604267,0.66,0.9991528703504623
NEGR1,-0.06118167,0.66,0.9991528703504623
REXO2,-0.04710067,0.66,0.9991528703504623
NRCAM,0.06322167,0.66,0.9991528703504623
SETD2,-0.07665633,0.66,0.9991528703504623
DYNC1LI2,-0.048185,0.66,0.9991528703504623
OSBPL3,-0.09804433,0.66,0.9991528703504623
A4GALT,-0.05915933,0.66,0.9991528703504623
KIR3DX1,0.06406867,0.66,0.9991528703504623
EVL,-0.045883,0.66,0.9991528703504623
ACBD6,-0.05127433,0.66,0.9991528703504623
AZIN2,0.057601,0.66,0.9991528703504623
ECD,0.04481567,0.66,0.9991528703504623
OTX2,0.06296433,0.66,0.9991528703504623
CEP89,0.04711133,0.66,0.9991528703504623
MIR136,0.04588467,0.66,0.9991528703504623
RNF113A,0.055522,0.661,0.9993774962422161
LSG1,0.04335,0.661,0.9993774962422161
PIGH,-0.05379833,0.661,0.9993774962422161
LOC101929762,-0.05012033,0.661,0.9993774962422161
MBIP,-0.07803167,0.661,0.9993774962422161
DSCAML1,-0.05980233,0.661,0.9993774962422161
GUSBP1,-0.002818617857142857,0.9999999390355744,1.0
LOC653080,-0.026844855714285715,0.9995392801343762,1.0
GUSBP2,-0.002818617857142857,0.9999999390355744,1.0
SMA5,0.0010034037499999995,0.9999999999995918,1.0
SMA4,-0.0028186178571428583,0.9999999999999785,1.0
GUSBP3,0.0010034037499999995,0.9999999999995918,1.0
IVL,0.05937667,0.661,0.9993774962422161
ZFX,0.05813833,0.661,0.9993774962422161
FREM1,-0.05664433,0.661,0.9993774962422161
KATNBL1P6,0.0650685,0.8661430108328483,1.0
KATNBL1,0.0650685,0.8661430108328483,1.0
CD86,0.048999,0.661,0.9993774962422161
MIR184,0.08047733,0.661,0.9993774962422161
TRAJ17,-0.04508467,0.661,0.9993774962422161
TRAV12-2,-0.04508467,0.661,0.9993774962422161
EPG5,0.06843733,0.661,0.9993774962422161
CPEB1,0.05347767,0.661,0.9993774962422161
ACPP,0.07028633,0.661,0.9993774962422161
NBPF7,0.05007167,0.662,0.9997444770143704
SLC4A3,-0.051975,0.662,0.9997444770143704
LDOC1,-0.05231833,0.662,0.9997444770143704
SORT1,-0.050319,0.662,0.9997444770143704
KHDRBS3,-0.045862,0.662,0.9997444770143704
PIGB,-0.05484633,0.662,0.9997444770143704
SERTAD3,0.04949167,0.662,0.9997444770143704
CTLA4,0.053136,0.662,0.9997444770143704
GPR45,-0.05563433,0.662,0.9997444770143704
SMG5,0.08598567,0.662,0.9997444770143704
RDH11,0.05668,0.662,0.9997444770143704
OR5V1,-0.011206664999999998,0.8327540031893534,1.0
HORMAD2,0.05059667,0.662,0.9997444770143704
ARMC10,-0.026179664999999998,0.9251005196666939,1.0
GLB1L2,0.071016,0.662,0.9997444770143704
OSTC,-0.06755067,0.662,0.9997444770143704
FBXO22,-0.04886167,0.662,0.9997444770143704
FNIP2,0.08074733,0.663,0.9998964015421962
CUL5,-0.052902,0.663,0.9998964015421962
FABP5P3,-0.038612165000000004,0.8725444744448058,1.0
FABP5,-0.038612165000000004,0.8725444744448058,1.0
ZNF611,-0.06142,0.663,0.9998964015421962
BHLHA15,0.04831133,0.663,0.9998964015421962
CCR8,0.04726867,0.663,0.9998964015421962
KRTAP23-1,-0.090145,0.663,0.9998964015421962
SAMSN1,-0.053221,0.663,0.9998964015421962
BCL2A1,-0.04317333,0.663,0.9998964015421962
PPFIA2,-0.05544333,0.663,0.9998964015421962
GCG,-0.05990533,0.663,0.9998964015421962
TOLLIP,0.04670567,0.663,0.9998964015421962
CACNA2D3,-0.04456033,0.663,0.9998964015421962
PHF14,0.04877967,0.663,0.9998964015421962
IDI2,-0.06167867,0.663,0.9998964015421962
LCE4A,-0.06202867,0.663,0.9998964015421962
CHEK1,-0.052038,0.663,0.9998964015421962
ASH1L,-0.08733033,0.663,0.9998964015421962
LOC102723968,0.07883233,0.663,0.9998964015421962
AHSA2,0.077323,0.663,0.9998964015421962
HIST1H2AL,0.08006167,0.8019661298130931,1.0
RANBP6,-0.06462467,0.664,1.0
TTC21A,0.05201667,0.664,1.0
CSMD3,0.07984233,0.664,1.0
CEBPZ,-0.09388933,0.664,1.0
TXNDC11,-0.04442833,0.664,1.0
C14orf132,-0.04896667,0.664,1.0
RAP1A,-0.08169333,0.664,1.0
YAP1,0.047173,0.664,1.0
LINC00328,0.09733583,0.8625749018672755,1.0
CCDC12,0.056525,0.664,1.0
LOC440792,-0.086326,0.664,1.0
AMN1,0.09200433,0.664,1.0
DDX55,0.05549567,0.664,1.0
AVIL,0.010609834999999998,0.8203964277044805,1.0
ELP4,-0.06525067,0.664,1.0
BIK,0.062698,0.664,1.0
USP1,0.04789767,0.664,1.0
CRTAP,0.044566,0.665,1.0
ISL2,-0.04975933,0.665,1.0
HAS1,0.047806,0.665,1.0
TOP1MT,0.04896067,0.665,1.0
TBC1D9B,0.07843133,0.665,1.0
DCTN6,-0.05324533,0.665,1.0
TMF1,-0.046487,0.665,1.0
KDM3B,-0.06361167,0.665,1.0
E2F3,-0.053854,0.665,1.0
ELF5,0.04815267,0.665,1.0
MSX2P1,0.05196,0.665,1.0
AKR1D1,0.052626,0.665,1.0
NCKAP1L,0.04734167,0.665,1.0
RCBTB1,-0.048326,0.665,1.0
NUP155,0.06636233,0.665,1.0
ZNHIT2,0.06425033,0.665,1.0
PKM,0.04322333,0.665,1.0
GALNT16,0.05138867,0.665,1.0
RAP1GAP2,0.07144933,0.665,1.0
NCBP2-AS2,0.06778567,0.666,1.0
CCL3L3,-0.06226967,0.8752537589185277,1.0
CCL3L1,-0.06226967,0.8752537589185277,1.0
PELO,-0.051083,0.666,1.0
ITGA1,-0.051083,0.666,1.0
ABCF2,-0.06437267,0.666,1.0
SF3B6,-0.11313833,0.666,1.0
GJA4,-0.07619033,0.666,1.0
TMEM184C,-0.05489867,0.666,1.0
SGO2,-0.06316133,0.666,1.0
ANP32D,-0.08339167,0.666,1.0
CLCN2,0.04366133,0.666,1.0
SLC7A3,0.06395367,0.666,1.0
BUD31,0.10993433,0.666,1.0
CA10,-0.05073267,0.666,1.0
DDT,-0.10350033,0.8752647421334446,1.0
AFG3L1P,0.05199033,0.666,1.0
PPP1R17,0.075076,0.666,1.0
RWDD3,-0.06455867,0.666,1.0
POLR1D,0.052428,0.666,1.0
SEMA5A,0.04990967,0.666,1.0
ZNF713,0.058064,0.666,1.0
MACC1,0.06218467,0.667,1.0
SLC31A2,-0.05931,0.667,1.0
PCID2,-0.06477417,0.8481288051692224,1.0
OR2T1,-0.06669667,0.667,1.0
CYP2E1,0.093523,0.667,1.0
SS18L1,0.05019867,0.667,1.0
KIF26B,-0.058006,0.667,1.0
TAF4B,0.05138433,0.667,1.0
JPH1,-0.051258,0.667,1.0
BTBD3,0.04610567,0.667,1.0
ASMTL,-0.027372335000000005,0.9212278019787266,1.0
RPL3L,-0.050041,0.667,1.0
DNAH12,0.04116355666666666,0.9351030721034522,1.0
PIH1D1,0.128791,0.667,1.0
COL6A6,0.049476,0.667,1.0
CCNL2,0.061674165,0.8359259417415464,1.0
EDNRA,0.07322,0.668,1.0
PAX9,0.04638733,0.668,1.0
LMNTD2,-0.054385,0.668,1.0
SARNP,0.106499,0.668,1.0
MAN2C1,0.05652133,0.668,1.0
EFNA5,0.04705933,0.668,1.0
TRPC2,-0.04904,0.668,1.0
NDUFA5,0.06892,0.668,1.0
THAP8,-0.04415533,0.668,1.0
TAS2R50,-0.04735267,0.668,1.0
ELF1,-0.04362333,0.668,1.0
ANO4,-0.049907,0.668,1.0
GBAP1,-0.09062433,0.668,1.0
KIRREL,-0.05766467,0.668,1.0
ARHGAP11A,0.05763433,0.668,1.0
BANP,-0.04987867,0.668,1.0
GUCA2B,-0.04877933,0.668,1.0
DCAF7,0.053553,0.669,1.0
EDC3,0.064426,0.669,1.0
EMSY,-0.04365267,0.669,1.0
AATK,0.06732433,0.669,1.0
MIXL1,0.052493,0.669,1.0
CCL28,0.06677967,0.669,1.0
EXOSC5,0.04618833,0.669,1.0
LOC100133331,0.06518833,0.669,1.0
LOC100132217,0.0429495,0.8862165386920767,1.0
LOC100132062,0.05036244333333334,0.9238611383446891,1.0
LOC729218,0.0429495,0.8862165386920767,1.0
LOC401357,0.020384223333333337,0.9668641868157412,1.0
LINC01061,0.0429495,0.8862165386920767,1.0
LINC00999,0.04333622333333333,0.9584439781809748,1.0
LINC00265,0.0429495,0.8862165386920767,1.0
LINC01347,0.0429495,0.8862165386920767,1.0
ANKRD20A21P,0.06056020000000001,0.9836361029059095,1.0
TMEM267,0.04303133,0.669,1.0
MIR494,-0.049277,0.669,1.0
FAM189B,0.05070967,0.669,1.0
R3HCC1L,0.05503933,0.669,1.0
RLN1,0.054197,0.669,1.0
LINC00852,0.05536867,0.669,1.0
FAM57A,0.06819433,0.669,1.0
GPR82,0.04867533,0.669,1.0
MEX3C,-0.07803,0.67,1.0
CAMKMT,-0.04510467,0.67,1.0
SNX15,-0.06223267,0.67,1.0
STMN3,-0.06224833,0.67,1.0
NTRK3,0.05923467,0.67,1.0
AHRR,0.05598533,0.67,1.0
PEX26,-0.04469067,0.67,1.0
SORL1,0.08740467,0.67,1.0
ZNF106,-0.08112967,0.67,1.0
BCAN,-0.048441,0.67,1.0
PIGZ,0.06270233,0.67,1.0
HN1L,0.04267,0.67,1.0
GSTM2P1,-0.053562,0.67,1.0
ZNF281,0.04951267,0.67,1.0
SYNM,0.06737133,0.67,1.0
UBL5,0.206924,0.67,1.0
NAIP,-0.08917433333333334,0.8823761733273792,1.0
EFCAB10,0.05609533,0.67,1.0
TTC14,-0.058559,0.67,1.0
SMG6,-0.05561667,0.67,1.0
ARHGEF11,-0.058606,0.67,1.0
ABCA5,-0.06719633,0.67,1.0
KCNA5,-0.048744,0.67,1.0
TRBC1,-0.043771,0.67,1.0
PHC2,0.05206933,0.67,1.0
IFNL2,-0.08305333,0.67,1.0
LCE2C,-0.108262,0.67,1.0
PXDC1,-0.05333733,0.67,1.0
PBRM1,0.06312533,0.67,1.0
ARF4,-0.04459,0.67,1.0
PLAC9,-0.057942,0.671,1.0
SARM1,-0.056856,0.671,1.0
PNOC,-0.05358433,0.671,1.0
CLEC4E,0.048511,0.671,1.0
CCKAR,-0.08692633,0.671,1.0
TDRD3,-0.06769933,0.671,1.0
SPRED1,0.06555133,0.671,1.0
STYK1,-0.05551633,0.671,1.0
STK31,0.04810167,0.671,1.0
MYPOP,-0.050956,0.671,1.0
FCRL6,0.053991,0.671,1.0
ATF3,0.056123,0.671,1.0
GNAI1,-0.05294,0.671,1.0
FAM135A,-0.05130267,0.671,1.0
PGBD3,0.05760567,0.671,1.0
ERCC6,0.05760567,0.671,1.0
ERBB3,0.05990633,0.671,1.0
KLK14,0.05168967,0.671,1.0
EDA2R,0.05266767,0.672,1.0
RPH3A,-0.050404,0.672,1.0
FAM213B,0.059882,0.672,1.0
C11orf84,-0.058549,0.672,1.0
MIR96,-0.06948067,0.672,1.0
TMEM248,0.04887467,0.672,1.0
TSR2,-0.04845867,0.672,1.0
CCDC85A,0.04645333,0.672,1.0
SNRNP40,0.046729,0.672,1.0
ELAVL1,0.04529133,0.672,1.0
PROZ,0.04687433,0.672,1.0
CCND3,-0.06720033,0.672,1.0
B3GNT7,0.11098367,0.672,1.0
GLYCTK,0.07042233,0.672,1.0
IPP,-0.04201533,0.672,1.0
GP1BA,0.062478,0.672,1.0
PDPR,0.092218,0.673,1.0
C4orf50,-0.06005867,0.673,1.0
SCRT2,-0.056904,0.673,1.0
SCAF4,-0.059282,0.673,1.0
LINC00417,0.05564533,0.673,1.0
MIR182,-0.09054733,0.673,1.0
MYO1G,0.05944167,0.673,1.0
IL1RAPL2,-0.04799167,0.673,1.0
TNFAIP1,-0.05584233,0.673,1.0
OR5K3,-0.05679433,0.673,1.0
F2RL3,0.04759167,0.673,1.0
C12orf60,-0.09648033,0.673,1.0
LOC441242,0.050458,0.673,1.0
SOX9,-0.050134,0.673,1.0
CLEC4A,0.046185,0.673,1.0
CRYBA4,-0.047128,0.673,1.0
CDCP2,-0.05577867,0.673,1.0
TDP2,-0.04616333,0.673,1.0
HIST2H4B,0.05247167,0.811657780686887,1.0
HIST2H4A,0.05247167,0.811657780686887,1.0
SYN1,0.04562833,0.674,1.0
PIGU,0.04846567,0.8127226305001802,1.0
TMEM132C,-0.05745667,0.674,1.0
CIAO1,0.05357933,0.674,1.0
NEXN,-0.046909,0.674,1.0
LAS1L,0.04963633,0.674,1.0
RNF170,0.04719,0.674,1.0
TMEM30A,-0.046817,0.674,1.0
PNMT,-0.055703,0.674,1.0
JKAMP,0.048402,0.674,1.0
ITPRIP,0.06361267,0.674,1.0
NEK9,0.05420367,0.674,1.0
FBN3,-0.04491467,0.674,1.0
DMRTA1,0.05861767,0.674,1.0
CDC5L,-0.04338933,0.674,1.0
MARCH7,-0.044682,0.674,1.0
POMC,0.05118767,0.674,1.0
LINC00597,-0.076187,0.674,1.0
GGCT,0.073468,0.674,1.0
PAK5,-0.05253833,0.674,1.0
MIR215,0.05078167,0.675,1.0
UPP1,0.05004833,0.675,1.0
SCN7A,-0.05770733,0.675,1.0
PLCZ1,0.04201233,0.675,1.0
SMS,-0.07010167,0.675,1.0
IRF4,-0.04629867,0.675,1.0
RAB36,-0.05788367,0.675,1.0
DAW1,0.07448533,0.675,1.0
RCOR3,0.04698833,0.675,1.0
ZNF275,-0.06861967,0.675,1.0
ZNF721,-0.05103333,0.675,1.0
FEM1C,-0.04937467,0.675,1.0
ZNF585A,-0.05725367,0.675,1.0
CALCA,0.04188833,0.675,1.0
DLG3,-0.04807933,0.676,1.0
DDX50,-0.050798,0.676,1.0
CYP2G1P,-0.04692867,0.676,1.0
ZNF426,0.05669267,0.676,1.0
KLRK1,0.04443867,0.676,1.0
BOD1,-0.04572067,0.676,1.0
GAPDH,0.04574667,0.676,1.0
SUPT6H,-0.056171,0.676,1.0
DFNA5,-0.04824,0.676,1.0
TRAK2,0.04273267,0.676,1.0
TRAPPC9,0.06436133,0.676,1.0
TESPA1,-0.05243233,0.676,1.0
TERB2,0.04335567,0.676,1.0
SIX6,0.04932667,0.676,1.0
TMEM2,-0.05764333,0.676,1.0
ELOVL4,0.052693,0.676,1.0
FGF17,-0.04774467,0.676,1.0
LCN1,0.088153665,0.8541687062026533,1.0
UPF3B,-0.05459667,0.677,1.0
ABHD5,0.050252,0.677,1.0
IQSEC2,-0.05772867,0.677,1.0
EDARADD,-0.04170167,0.677,1.0
SERPINB10,-0.043201,0.677,1.0
MTUS2,0.04863733,0.677,1.0
CMTM7,-0.05659,0.677,1.0
POFUT1,-0.04817633,0.677,1.0
GIGYF1,-0.05709567,0.677,1.0
NPTN,0.04413067,0.677,1.0
FANCA,0.05692633,0.677,1.0
CCL4L1,0.03759378,0.9872927729538036,1.0
CCL4L2,0.03759378,0.9301225566767402,1.0
AIFM2,0.06110333,0.677,1.0
TAOK3,-0.04887333,0.677,1.0
SNAP29,-0.05507733,0.677,1.0
CD63,0.08548,0.677,1.0
CCSER2,-0.049311,0.677,1.0
MT4,0.06293267,0.677,1.0
ARSK,0.05264,0.678,1.0
CHCHD6,0.055781,0.678,1.0
KRTAP5-AS1,0.118638,0.678,1.0
C12orf66,0.050618,0.678,1.0
ZMYND10,0.05783667,0.678,1.0
PSD4,-0.07432067,0.678,1.0
EFNA2,-0.04221267,0.678,1.0
BIN1,0.05007833,0.678,1.0
CDC37L1,-0.05094933,0.678,1.0
KLHDC10,-0.028593165000000004,0.9959389228542854,1.0
GSN,0.04801667,0.678,1.0
MAGEE1,-0.05692567,0.678,1.0
PGM2L1,0.09467867,0.678,1.0
PRSS27,-0.05510333,0.678,1.0
LCE1E,0.065064,0.678,1.0
RASSF7,0.05949133,0.678,1.0
GUF1,-0.05297867,0.8169577515080637,1.0
PPIA,0.012243222222222223,0.9998631187591677,1.0
OR4N2,0.09115,0.678,1.0
ALMS1P1,-0.06656,0.678,1.0
COL6A5,0.057727,0.678,1.0
HECTD1,0.06268267,0.678,1.0
AQP4,-0.09187467,0.678,1.0
GPR75,0.08177467,0.678,1.0
DDC,-0.07701,0.678,1.0
MCM2,0.06419,0.679,1.0
RILPL2,-0.050131,0.679,1.0
LOC79160,0.085157,0.679,1.0
S100P,0.05165833,0.679,1.0
RALA,0.049431,0.679,1.0
AMER1,0.06371233,0.679,1.0
DCX,-0.05051633,0.679,1.0
UBE3A,-0.04662567,0.679,1.0
HDLBP,-0.048242,0.8283269314187724,1.0
SLC9B1,0.047550665000000006,0.8569874437428598,1.0
RMDN3,0.04314833,0.679,1.0
PTPRB,0.04817467,0.679,1.0
SAR1A,0.043097,0.679,1.0
MRPS9,-0.06229933,0.679,1.0
GATA4,0.054496,0.679,1.0
LRCH3,-0.04717667,0.679,1.0
LOC647115,0.061046,0.679,1.0
LGR5,-0.05809133,0.68,1.0
TTTY11,-0.053932,0.8190606622549235,1.0
CDKL2,-0.04530467,0.68,1.0
ZNF285,0.06148533,0.68,1.0
SNRPF,-0.135677,0.68,1.0
GMEB2,0.04313,0.68,1.0
TBCE,0.05797233,0.68,1.0
LMO7,-0.066411,0.68,1.0
PNKD,0.04763,0.68,1.0
YPEL3,0.06462267,0.68,1.0
KREMEN2,-0.041355,0.68,1.0
AHCTF1P1,0.004610164999999999,0.8227077527108292,1.0
AHCTF1,0.004610164999999999,0.8227077527108292,1.0
C16orf74,0.065938,0.68,1.0
MAGEC3,-0.04462,0.68,1.0
FAN1,-0.04109467,0.68,1.0
COL7A1,0.048549,0.68,1.0
HTRA3,0.049428,0.68,1.0
DEFA1B,-0.04583633,0.888678348294339,1.0
DEFA3,-0.04583633,0.888678348294339,1.0
DEFA1,-0.04583633,0.888678348294339,1.0
DLX6,-0.051953,0.681,1.0
SNORD72,-0.04847167,0.681,1.0
RPL37,-0.04847167,0.681,1.0
AGER,0.041946333333333335,0.9677372978282064,1.0
COQ3,-0.107941,0.681,1.0
ZBTB48,-0.045955,0.681,1.0
TXNRD3NB,0.04439333,0.681,1.0
TXNRD3,0.04439333,0.681,1.0
PCBP1,0.045409,0.681,1.0
GATA1,-0.05163433,0.681,1.0
SLFN14,-0.05227767,0.681,1.0
GPR84,0.04454767,0.681,1.0
CD3G,0.05644633,0.681,1.0
APITD1-CORT,-0.060368,0.681,1.0
APITD1,-0.060368,0.681,1.0
CORT,-0.060368,0.681,1.0
FRMD6,-0.05656333,0.681,1.0
ADRB3,-0.07496467,0.681,1.0
VPS37A,0.04354667,0.681,1.0
CWF19L1,0.05015333,0.682,1.0
OR8K1,0.04404833,0.682,1.0
